iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_diff_2020-01-22;EMO_Sentiment;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11
NZL;5.0;0.0;0.0;-0.032426415638536765;-0.11152066463902803;5.312860925612897;5.299852400804863;4.283129163637364;-0.0021588729041690717;-0.0015570311793216042;-0.03061572389478064;-0.0007404039926432762;0.07181640826766501;130967.0;109413.0;109413.0;77540.0;50080.0;1304.0;2043.0;0.0;567665598.0;166472425.0;113542247.0;134950514.0;152700412.0;0.0;10553.0;3067.0;7674.0;56333583.0;11989436.0;159636441.0;9037.0;1516.0;2574.0;493.0;53359377.0;2974206.0;11000078.0;989358.0;6548.0;3777.0;76.0;152.0;1961.0;1099.0;4.0;3.0;15993970.0;8910962.0;796470.0;30632181.0;9488191.0;2255229.0;97587.0;148429.0
OMN;16.0;0.0;2.0;;-0.09400314924640493;5.292902864314892;5.27719331400073;4.281055721803097;-0.0017688006328975556;-0.0011553734069624279;-0.027423162373823338;3.1147712418187484e-05;0.07311505932425921;15574.0;11283.0;1763.0;6821.0;8104.0;228.0;421.0;0.0;69202684.0;10054594.0;15022560.0;12520928.0;31604602.0;0.0;985.0;201.0;651.0;1082610.0;226330.0;7620599.0;52.0;933.0;11.0;190.0;62207.0;1020403.0;98824.0;127506.0;350.0;630.0;2.0;3.0;109.0;92.0;0.0;0.0;310986.0;657606.0;105630.0;8388.0;50377.0;175953.0;0.0;0.0
PAK;6.0;0.0;1.0;;-0.02246343131355586;5.2960059619479045;5.2767863083901885;4.29276213691674;-0.0008140887785692401;-0.0003984937156302553;-0.02628760498636966;0.0008988791522912293;0.06998636762061643;288597.0;231414.0;251964.0;165907.0;114623.0;1550.0;6517.0;0.0;5635636450.0;327896184.0;664680350.0;72458126.0;4570601790.0;0.0;14144.0;4432.0;10854.0;288948495.0;31673549.0;261249961.0;12577.0;1567.0;3946.0;486.0;283729246.0;5219249.0;27886351.0;3787198.0;8177.0;5468.0;170.0;329.0;2635.0;1651.0;20.0;126.0;22173230.0;40944215.0;4432966.0;221398084.0;5066160.0;7741243.0;516503.0;18349643.0
PAN;;;;;-0.13604210622292695;5.283152086480269;5.260459208264281;4.301999902579591;-0.0017728531976243576;-0.0009071341598034187;-0.029367560162363925;-0.00035243544324374917;0.07202037247734717;92140.0;32122.0;54119.0;56763.0;34304.0;86.0;987.0;0.0;365451818.0;155981873.0;111864911.0;3000145.0;94604889.0;0.0;4872.0;3523.0;4009.0;25082431.0;9606316.0;16610957.0;1525.0;3347.0;2222.0;1301.0;14968300.0;10114131.0;5908985.0;3697331.0;2833.0;2001.0;3.0;35.0;2324.0;1194.0;0.0;5.0;9161649.0;6112407.0;59437.0;9748938.0;5460636.0;3077781.0;0.0;1067899.0
PER;6.0;0.0;0.0;;-0.046677228594026364;5.3402794611886195;5.300899911613509;4.325197181321336;-0.002085460520113482;-0.0015176794450208967;-0.02629493192211314;-6.38557835072314e-05;0.06911443868376727;322491.0;53095.0;241163.0;190123.0;127688.0;616.0;4057.0;7.0;6197833684.0;375886298.0;2218962949.0;720436559.0;2882547878.0;0.0;9898.0;14883.0;23143.0;31911493.0;1327489192.0;1256680933.0;4758.0;5140.0;12041.0;2842.0;21480390.0;10431103.0;1308831687.0;18657505.0;6058.0;3531.0;9.0;300.0;8918.0;5130.0;4.0;827.0;10913236.0;9889615.0;146054.0;10962588.0;10797888.0;10758348.0;80004.0;1305852952.0
PHL;10.0;1.0;1.0;;0.011271763312480554;5.3788190672294425;5.33747522841243;4.2539734530040825;-0.0014453427572570495;-0.0010714921848861227;-0.025603199276453836;0.0009984575831092288;0.06271565607397657;1005789.0;705250.0;901009.0;559293.0;417351.0;4645.0;24439.0;61.0;58700204041.0;1002844618.0;1319310449.0;393518652.0;55984530322.0;0.0;30730.0;19544.0;58690.0;1553407227.0;1535997872.0;17607276598.0;26104.0;4626.0;17582.0;1962.0;1522541334.0;30865893.0;1526363279.0;9634593.0;16206.0;13812.0;249.0;461.0;10069.0;8710.0;140.0;625.0;18957596.0;36763066.0;18617646.0;1479068919.0;10964374.0;33844702.0;3743430.0;1487445366.0
PNG;;;;;-0.07912140716481275;5.311254523515489;5.28714869687486;4.331047135979641;-0.003211524631355697;-0.0020676622704835796;-0.02335690966524675;-0.0004141355613735935;0.06403641728956566;28753.0;16686.0;16686.0;16570.0;12063.0;18.0;100.0;2.0;59416833.0;28655673.0;25427287.0;225273.0;5108600.0;0.0;1664.0;580.0;1811.0;4321342.0;1790949.0;3113324.0;1093.0;571.0;429.0;151.0;2778497.0;1542845.0;1407435.0;383514.0;967.0;690.0;1.0;6.0;348.0;232.0;0.0;0.0;1800922.0;2106077.0;14449.0;399894.0;999092.0;791857.0;0.0;0.0
POL;11.0;0.0;0.0;;-0.0910642628105193;5.325072207444694;5.283170367297345;4.335725371634208;-0.002158787105522958;-0.00142199106875982;-0.026153762007437967;-0.00020237576526547282;0.06951815999180755;182318.0;68431.0;38540.0;100456.0;80223.0;686.0;946.0;7.0;545114777.0;120845824.0;163058129.0;95799611.0;165411213.0;0.0;10878.0;3053.0;8582.0;21764491.0;7336207.0;67323627.0;1434.0;9444.0;308.0;2745.0;5101059.0;16663432.0;965369.0;6370838.0;6046.0;4725.0;43.0;63.0;1665.0;1371.0;8.0;9.0;7365072.0;8354416.0;4333122.0;1711881.0;2129953.0;1546157.0;3066282.0;593815.0
PRI;;;;;-0.17196278825239328;5.230463618133901;5.22540379135427;4.337287889082575;-0.004363562293310204;-0.001805962473051547;-0.02616192710364136;-0.0006278887228440351;0.07013795928689383;122381.0;51535.0;113806.0;72068.0;48591.0;218.0;1504.0;0.0;773005957.0;154804997.0;152491918.0;5576400.0;460132642.0;0.0;6381.0;4442.0;8242.0;62326520.0;6538370.0;260778805.0;5677.0;704.0;4207.0;235.0;58600413.0;3726107.0;6077821.0;460549.0;3668.0;2592.0;16.0;105.0;2673.0;1764.0;1.0;4.0;7107932.0;8570684.0;164855.0;46483049.0;3782765.0;2682467.0;7213.0;65925.0
PRK;;;;;-0.03317190355349276;5.387453932520194;5.333020483856799;4.329497470144831;-0.002563347568661811;-0.0016179094922008353;-0.02525132208775826;0.00018556909001188985;0.06365006064432695;10763.0;5517.0;27.0;6164.0;4568.0;7.0;24.0;0.0;15906935.0;6088165.0;9686681.0;2758.0;129331.0;0.0;509.0;254.0;383.0;796752.0;783778.0;455540.0;1.0;508.0;0.0;254.0;1234.0;795518.0;0.0;783778.0;284.0;216.0;0.0;9.0;131.0;122.0;0.0;1.0;255689.0;508303.0;0.0;32760.0;128488.0;652488.0;0.0;2802.0
PRT;30.0;0.0;0.0;;-0.14657479858519326;5.25008444151331;5.244324381923513;4.380943510112523;-0.003107769873388327;-0.0022045522348198526;-0.02328899984252502;4.670526052750977e-05;0.06715468570234426;246977.0;65167.0;134746.0;137341.0;104520.0;537.0;4578.0;1.0;2079937666.0;152906410.0;421038750.0;76841050.0;1429151456.0;0.0;11511.0;4979.0;11238.0;38949107.0;9795046.0;76178796.0;3512.0;7999.0;2844.0;2135.0;11459851.0;27489256.0;1830258.0;7964788.0;6350.0;5102.0;34.0;25.0;2853.0;2116.0;2.0;8.0;20267092.0;16504184.0;369339.0;1808492.0;2687716.0;6730644.0;35192.0;341494.0
PRY;1.0;0.0;0.0;;-0.12074825526917508;5.233067580421878;5.2446485155435765;4.361281891216231;-0.0015670173031680679;-0.0010660560809924757;-0.02826336554374956;0.00032104318689861087;0.07000611807734575;188262.0;13313.0;166021.0;120915.0;64707.0;398.0;2240.0;2.0;1484883396.0;212451081.0;488037183.0;39937986.0;744457146.0;0.0;3918.0;4194.0;4916.0;38517227.0;13306444.0;61686160.0;2442.0;1476.0;3519.0;675.0;35344150.0;3173077.0;11485582.0;1820862.0;2452.0;1437.0;8.0;21.0;2727.0;1455.0;3.0;9.0;9144638.0;27274201.0;107738.0;1990650.0;7841439.0;5209086.0;88576.0;167343.0
PSX;22.0;0.0;0.0;;-0.10542099296003997;5.309948810211519;5.2850742824905605;4.306548614767549;-0.0019854330257634994;-0.0013281322987901184;-0.027707149614342886;-0.00039617549559671603;0.07073303107189792;27767.0;17315.0;880.0;14383.0;12591.0;184.0;609.0;0.0;194423272.0;32852328.0;30504266.0;2796656.0;128270022.0;0.0;2152.0;587.0;1037.0;53155577.0;1817388.0;25477003.0;9.0;2143.0;4.0;583.0;7941.0;53147636.0;2029.0;1815359.0;1088.0;839.0;18.0;207.0;353.0;217.0;9.0;8.0;3405137.0;5436036.0;142847.0;44171557.0;1011335.0;459801.0;257149.0;89103.0
QAT;15.0;0.0;0.0;;-0.09577752967876342;5.279717593172739;5.256807984397593;4.2939782627476335;-0.0015201759869210337;-0.0011150267600825478;-0.02557520455165257;0.00023837270285333368;0.07241694458147814;19085.0;14325.0;1727.0;10381.0;6211.0;696.0;1797.0;0.0;3852294817.0;20439640.0;17755272.0;866084932.0;2948014973.0;0.0;2035.0;446.0;908.0;2119567611.0;4475760.0;7475697.0;60.0;1975.0;21.0;425.0;781079.0;2118786532.0;634769.0;3840991.0;795.0;560.0;390.0;290.0;239.0;104.0;1.0;102.0;1724423.0;985270.0;601345645.0;1515512273.0;515090.0;102438.0;24418.0;3833814.0
ROU;15.0;0.0;3.0;;-0.06743425787424714;5.343662025275984;5.299970087254965;4.326210831274448;-0.002535844213781585;-0.0017852174773082975;-0.026862809473464;-5.821127425280189e-05;0.06698760049123408;68541.0;33256.0;7695.0;37881.0;29725.0;108.0;827.0;0.0;168188572.0;49063038.0;65780722.0;510128.0;52834684.0;0.0;4196.0;1445.0;3628.0;18244917.0;4414463.0;12667967.0;417.0;3779.0;39.0;1406.0;7032708.0;11212209.0;166552.0;4247911.0;2209.0;1609.0;33.0;345.0;775.0;634.0;0.0;36.0;3516185.0;6519666.0;99774.0;8109292.0;1143588.0;925606.0;0.0;2345269.0
RUS;17.0;0.0;3.0;-0.1559708982423862;-0.08117533913825158;5.340114663805361;5.29910076850958;4.323222304934631;-0.002484916954817084;-0.001740883518033117;-0.02581180572787063;-2.4440651692833234e-06;0.06598238433427306;461017.0;250762.0;5569.0;257104.0;196749.0;845.0;6299.0;20.0;3375277371.0;459552871.0;965610272.0;30210412.0;1919903816.0;0.0;25257.0;11682.0;19418.0;174397562.0;131928201.0;94615722.0;207.0;25050.0;86.0;11596.0;470614.0;173926948.0;125780.0;131802421.0;14350.0;10561.0;58.0;288.0;5786.0;5445.0;81.0;370.0;27185353.0;113971218.0;667072.0;32573919.0;20863300.0;52516195.0;10282418.0;48266288.0
RWA;;;;;-0.006549606381198376;5.352870282098758;5.326832540542708;4.258008719644924;-0.0006764572148975205;-0.00020979521883353724;-0.023381150321326632;0.00039650433594648146;0.0723794881713736;11624.0;7813.0;8985.0;6915.0;4385.0;178.0;146.0;0.0;53267990.0;16288091.0;11477770.0;9131788.0;16370341.0;0.0;738.0;188.0;863.0;1667149.0;277210.0;5449200.0;659.0;79.0;173.0;15.0;1508037.0;159112.0;268195.0;9015.0;447.0;286.0;2.0;3.0;113.0;75.0;0.0;0.0;762568.0;570592.0;16314.0;317675.0;154878.0;122332.0;0.0;0.0
SAH;;;;;-0.02408337191358025;5.445620473084016;5.268818404781947;4.139831514550265;-0.0030165833333333334;-0.0002360902777777781;-0.025628301504629622;-0.004982776620370371;0.04656126114969136;177.0;72.0;57.0;113.0;64.0;0.0;0.0;0.0;88782.0;66079.0;22703.0;0.0;0.0;0.0;8.0;4.0;7.0;2907.0;2771.0;3162.0;1.0;7.0;0.0;4.0;363.0;2544.0;0.0;2771.0;3.0;5.0;0.0;0.0;2.0;2.0;0.0;0.0;1382.0;1525.0;0.0;0.0;1450.0;1321.0;0.0;0.0
SAU;11.0;0.0;0.0;;-0.07344827874978277;5.327991198566359;5.286077996505512;4.292709716543279;-0.0015413740560750008;-0.0011085408486600048;-0.02427510861838365;0.0003316553040201367;0.06925656518397684;95654.0;50079.0;27080.0;59531.0;32865.0;576.0;2679.0;3.0;1820023288.0;97954544.0;267004747.0;795233060.0;659830937.0;0.0;5070.0;1324.0;4127.0;44882737.0;8444462.0;38394802.0;966.0;4104.0;178.0;1146.0;19829051.0;25053686.0;1365185.0;7079277.0;3290.0;1660.0;28.0;92.0;846.0;461.0;2.0;15.0;6023275.0;14198059.0;1121453.0;23539950.0;1632934.0;1325926.0;75780.0;5409822.0
SDN;;;;;-0.11714682679822531;5.322854091100774;5.264800637664504;4.322842920284827;-0.0024651264204338017;-0.001588704005297074;-0.0224919803106016;-0.0006314127669277104;0.06703682455409173;8980.0;5923.0;6973.0;5162.0;3805.0;1.0;12.0;0.0;22431525.0;8075791.0;11159331.0;13758.0;3182645.0;0.0;597.0;176.0;420.0;1068536.0;443165.0;769235.0;507.0;90.0;143.0;33.0;885981.0;182555.0;334458.0;108707.0;354.0;243.0;0.0;0.0;89.0;87.0;0.0;0.0;471089.0;597447.0;0.0;0.0;165545.0;277620.0;0.0;0.0
SDS;;;;;-0.09185760734026749;5.340510374809406;5.308784678078234;4.310324860683747;-0.002584240844640151;-0.001852974560843236;-0.02937101104719653;-0.0007603770066440769;0.06792543273253035;21180.0;11701.0;11701.0;12669.0;8386.0;4.0;120.0;1.0;38143375.0;21648414.0;11589960.0;39180.0;4865821.0;0.0;1337.0;406.0;1018.0;4044971.0;1334918.0;1708267.0;840.0;497.0;252.0;154.0;3144802.0;900169.0;591342.0;743576.0;706.0;605.0;0.0;26.0;233.0;171.0;0.0;2.0;1518637.0;861856.0;0.0;1664478.0;472495.0;387923.0;0.0;474500.0
SEN;4.0;0.0;1.0;;-0.0751578972945078;5.362542648397655;5.305161407740958;4.333376039349265;-0.002194432296298368;-0.001293009130720239;-0.02429865084097474;3.042815253587822e-05;0.06745147645032332;36185.0;5155.0;25339.0;20664.0;15400.0;31.0;90.0;0.0;185323374.0;50420318.0;128434362.0;1294581.0;5174113.0;0.0;1164.0;254.0;3023.0;5996911.0;658945.0;10790621.0;497.0;667.0;107.0;147.0;2103487.0;3893424.0;250129.0;408816.0;671.0;483.0;0.0;10.0;146.0;108.0;0.0;0.0;1470607.0;3579450.0;0.0;946854.0;326794.0;332151.0;0.0;0.0
SGP;150.0;0.0;78.0;-0.08972751377838684;-0.062402621399635955;5.350530020771942;5.298378591427154;4.321958950403657;-0.001692745274687626;-0.00082166135682498;-0.024779781084426435;-3.212520159897582e-05;0.0686280386898758;199969.0;169524.0;173226.0;109734.0;78738.0;1470.0;10024.0;3.0;4694076197.0;123551036.0;251324703.0;45098539.0;4274101919.0;0.0;27721.0;3110.0;15684.0;2594950703.0;9378428.0;862692590.0;24798.0;2923.0;2692.0;418.0;2520221335.0;74729368.0;8573189.0;805239.0;14348.0;10099.0;272.0;3002.0;1736.0;1341.0;9.0;24.0;17660180.0;110071599.0;3652884.0;2463566040.0;2704072.0;2635480.0;52063.0;3986813.0
SLB;;;;;-0.08325875861049756;5.3137397411158105;5.284059305178867;4.318769946515378;-0.0023842181214303805;-0.0016198859981649458;-0.029395941484953645;-0.00026740389914385625;0.06883762229533487;4015.0;1912.0;1912.0;2388.0;1625.0;0.0;2.0;0.0;3851894.0;1979619.0;1869671.0;0.0;2604.0;0.0;281.0;71.0;248.0;246019.0;70896.0;298005.0;163.0;118.0;42.0;29.0;153810.0;92209.0;52965.0;17931.0;196.0;85.0;0.0;0.0;39.0;32.0;0.0;0.0;154601.0;91418.0;0.0;0.0;46712.0;24184.0;0.0;0.0
SLE;;;;;0.015864149378281886;5.429922592746545;5.351867141950026;4.328912311895432;-0.0019601070102040342;-0.0007168238745567918;-0.026054354577510864;0.0009661894975974883;0.06237478482096821;7295.0;3115.0;3115.0;4572.0;2653.0;0.0;70.0;0.0;9771253.0;5421712.0;3414546.0;0.0;934995.0;0.0;377.0;127.0;204.0;668122.0;158719.0;412919.0;177.0;200.0;89.0;38.0;416178.0;251944.0;139186.0;19533.0;229.0;140.0;0.0;8.0;68.0;58.0;0.0;1.0;290010.0;267528.0;0.0;110584.0;100006.0;44890.0;0.0;13823.0
SLV;;;;;-0.1340767436109472;5.221577085305466;5.215673076650161;4.356337958860339;-0.0015515470975767122;-0.0010309913104353757;-0.0241583283021495;-0.00018093035119689504;0.07362461643535415;78511.0;8489.0;66678.0;43660.0;29886.0;721.0;4244.0;0.0;1949886452.0;95289483.0;226467642.0;316695308.0;1311434019.0;0.0;1667.0;2402.0;6098.0;6853877.0;7897833.0;119443178.0;989.0;678.0;2064.0;338.0;4308738.0;2545139.0;6951156.0;946677.0;1031.0;625.0;0.0;11.0;1523.0;868.0;0.0;11.0;2674650.0;1619870.0;0.0;2559357.0;2430611.0;4725428.0;0.0;741794.0
SOM;;;;;-0.09579236097683934;5.265075352782289;5.265773911390701;4.300011276655998;-0.0012702587040018614;-0.0010025806207848808;-0.02657773225465651;-6.693647580293896e-05;0.07149979497974314;8758.0;6352.0;24.0;5592.0;3093.0;4.0;69.0;0.0;25428189.0;11769989.0;10747086.0;490132.0;2420982.0;0.0;587.0;179.0;369.0;1339239.0;192794.0;687686.0;2.0;585.0;0.0;179.0;487.0;1338752.0;0.0;192794.0;395.0;190.0;0.0;2.0;133.0;46.0;0.0;0.0;738425.0;537557.0;0.0;63257.0;169903.0;22891.0;0.0;0.0
SRB;1.0;0.0;0.0;;-0.10609092696610097;5.283695106233668;5.2535258586704305;4.31919292960879;-0.0017167506148819337;-0.0011877377368824827;-0.025494713625900597;-3.8975767290292605e-07;0.0716141599728786;27699.0;16001.0;222.0;16056.0;11364.0;40.0;239.0;0.0;62467761.0;28149623.0;23291019.0;606422.0;10420697.0;0.0;2050.0;741.0;1146.0;4502021.0;1294614.0;2326708.0;35.0;2015.0;5.0;736.0;110715.0;4391306.0;6901.0;1287713.0;1213.0;826.0;3.0;8.0;442.0;297.0;0.0;2.0;2172769.0;1853945.0;109051.0;366256.0;674553.0;528497.0;0.0;91564.0
SUR;;;;;-0.09353312242239205;5.300062409590263;5.263783792856766;4.339387650370896;-0.0014670005579063756;-0.001464491438786053;-0.02710490276022365;2.071044840265348e-05;0.06577101875711218;3502.0;1244.0;90.0;2111.0;1385.0;0.0;6.0;0.0;4154168.0;2389389.0;1758011.0;0.0;6768.0;0.0;236.0;87.0;194.0;219241.0;43156.0;180331.0;1.0;235.0;1.0;86.0;237.0;219004.0;9.0;43147.0;121.0;115.0;0.0;0.0;42.0;45.0;0.0;0.0;142862.0;76379.0;0.0;0.0;31719.0;11437.0;0.0;0.0
SVK;3.0;0.0;0.0;;-0.07237682323798586;5.314257642734291;5.296763232257148;4.319565486101485;-0.002060307787737335;-0.0017318253466967644;-0.028505620714769534;-0.0006415458968981616;0.06856647601700501;13847.0;7611.0;0.0;7323.0;6324.0;113.0;87.0;0.0;23748144.0;10156587.0;12533545.0;316798.0;741214.0;0.0;1269.0;332.0;588.0;2135303.0;472764.0;1223590.0;0.0;1269.0;0.0;332.0;0.0;2135303.0;0.0;472764.0;462.0;768.0;37.0;2.0;155.0;175.0;2.0;0.0;739217.0;1238447.0;153476.0;4163.0;145578.0;318890.0;8296.0;0.0
SVN;16.0;0.0;0.0;;-0.09933903443400166;5.332269896893072;5.284209454792173;4.327571533703247;-0.0025305132152988155;-0.001636967105196138;-0.02681607754611101;-0.00038927120572429655;0.0666472402887709;39069.0;19979.0;5454.0;22917.0;15776.0;173.0;200.0;3.0;138190900.0;34630783.0;43130301.0;53961425.0;6468391.0;0.0;2194.0;728.0;1716.0;3874105.0;1246632.0;6303052.0;219.0;1975.0;110.0;618.0;485953.0;3388152.0;142997.0;1103635.0;1222.0;956.0;9.0;7.0;445.0;283.0;0.0;0.0;1628887.0;1271261.0;371320.0;602637.0;683653.0;562979.0;0.0;0.0
SWE;203.0;0.0;0.0;-0.11124071584958961;-0.10318775629399858;5.308947888878353;5.2836296269215195;4.308587198132886;-0.002205373123355224;-0.0013847460535436687;-0.028234732885550038;-0.0004068965667309166;0.06977534471028314;418244.0;130479.0;17943.0;239118.0;170151.0;1363.0;7607.0;5.0;6644056966.0;532608334.0;668312035.0;160312352.0;5282824245.0;0.0;23048.0;10501.0;23587.0;480786425.0;77128345.0;1714566750.0;1163.0;21885.0;721.0;9780.0;4963366.0;475823059.0;2257424.0;74870921.0;12865.0;9681.0;58.0;444.0;7100.0;3364.0;26.0;11.0;26657267.0;74379967.0;5734452.0;374014739.0;46750957.0;23176074.0;2649488.0;4551826.0
SWZ;;;;;-0.03098414941301205;5.317619549681081;5.3107508010328095;4.296954705451779;-0.0025211080935047454;-0.0018696093555775346;-0.026151609800964166;0.00015454514052281468;0.06619952970251351;3162.0;2387.0;2387.0;1606.0;1543.0;7.0;6.0;0.0;3752830.0;1799753.0;1870440.0;12222.0;70415.0;0.0;176.0;64.0;163.0;224243.0;64216.0;208073.0;143.0;33.0;50.0;14.0;188402.0;35841.0;57173.0;7043.0;92.0;84.0;0.0;0.0;28.0;36.0;0.0;0.0;102573.0;121670.0;0.0;0.0;28586.0;35630.0;0.0;0.0
SYR;;;;;-0.08649786998773054;5.29540718343817;5.283924546408614;4.316286752766085;-0.0017498392039377014;-0.0008839488857472458;-0.027588956466684727;-6.620650516112358e-05;0.06896325449727855;11031.0;6789.0;721.0;6290.0;3705.0;58.0;976.0;2.0;411068020.0;7945217.0;18041218.0;473750.0;384607835.0;0.0;703.0;228.0;521.0;18168497.0;1234877.0;45969010.0;7.0;696.0;6.0;222.0;39493.0;18129004.0;31173.0;1203704.0;397.0;187.0;5.0;114.0;148.0;72.0;2.0;6.0;519531.0;446021.0;74523.0;17128422.0;312984.0;760540.0;30881.0;130472.0
TCD;;;;;-0.09748343555480612;5.333546698239155;5.3006819213363885;4.32211462101977;-0.0034368183591187477;-0.0025704390647854135;-0.02800842707825167;-0.0010125300551864474;0.06512659228226321;16068.0;5316.0;1646.0;8255.0;7736.0;1.0;76.0;0.0;31186500.0;14503948.0;15725356.0;4146.0;953050.0;0.0;814.0;348.0;672.0;1969502.0;614644.0;1550045.0;71.0;743.0;23.0;325.0;144681.0;1824821.0;22328.0;592316.0;396.0;417.0;0.0;1.0;216.0;132.0;0.0;0.0;779459.0;1099102.0;0.0;90941.0;279316.0;335328.0;0.0;0.0
TGO;1.0;0.0;0.0;;-0.05785103057321771;5.373169156191437;5.331023120358038;4.323694708663592;-0.00280481763562183;-0.0018974202195075423;-0.02632676105661107;4.288381486745481e-05;0.06525841176244027;17211.0;8634.0;2520.0;10283.0;6835.0;75.0;16.0;2.0;32710154.0;13873233.0;18336217.0;306254.0;194450.0;0.0;973.0;630.0;1041.0;2309008.0;1367542.0;2540934.0;77.0;896.0;124.0;506.0;74433.0;2234575.0;92013.0;1275529.0;564.0;403.0;6.0;0.0;486.0;142.0;2.0;0.0;852763.0;1436043.0;20202.0;0.0;813199.0;547609.0;6734.0;0.0
THA;50.0;1.0;31.0;;-0.036876562560088595;5.355945005419737;5.2985589051249855;4.310734745710332;-0.0021361493014322125;-0.001382370316308011;-0.026425246869921856;-0.0001989870820155953;0.06934662767608485;1483129.0;272508.0;1141894.0;871437.0;601819.0;1533.0;8316.0;24.0;10061423092.0;1235759680.0;2825252993.0;89138680.0;5911271739.0;0.0;77314.0;15188.0;28971.0;507729522.0;35314856.0;957771679.0;50816.0;26498.0;4903.0;10285.0;408987541.0;98741981.0;6102498.0;29212358.0;45185.0;31414.0;126.0;584.0;8931.0;6224.0;13.0;19.0;79304404.0;74445967.0;1444399.0;352534752.0;13156441.0;15603111.0;177032.0;6378272.0
TJK;;;;;-0.07705463640558034;5.284863978086247;5.264882875789537;4.321920195203993;-0.0025423753380354568;-0.0018708632709304328;-0.02859248734389362;-0.000734273332997773;0.06740385831791967;1171.0;686.0;10.0;721.0;440.0;0.0;10.0;0.0;1207229.0;668586.0;523594.0;0.0;15049.0;0.0;57.0;14.0;61.0;78461.0;17591.0;74667.0;1.0;56.0;0.0;14.0;132.0;78329.0;0.0;17591.0;33.0;24.0;0.0;0.0;9.0;5.0;0.0;0.0;58209.0;20252.0;0.0;0.0;16831.0;760.0;0.0;0.0
TKM;;;;;-0.05461774092051052;5.4671447731982;5.359071659402607;4.293042814405719;-0.001485431819404115;-0.0008437200058816355;-0.02888513986398801;0.0007679205448476085;0.06606410741998713;2923.0;1568.0;0.0;1742.0;1178.0;2.0;1.0;0.0;2048854.0;1367396.0;645192.0;1222.0;35044.0;0.0;171.0;31.0;91.0;108564.0;14545.0;84404.0;0.0;171.0;0.0;31.0;0.0;108564.0;0.0;14545.0;94.0;77.0;0.0;0.0;18.0;13.0;0.0;0.0;68555.0;40009.0;0.0;0.0;5022.0;9523.0;0.0;0.0
TLS;;;;;-0.06821746607138182;5.355586472981589;5.3118789183163875;4.258715642421245;-0.0019132888416809283;-0.001171165954705839;-0.02874699901606451;-0.0005292474631054591;0.07082147734658967;4082.0;2633.0;41.0;1711.0;2038.0;41.0;292.0;0.0;121807684.0;3203684.0;11057416.0;456405.0;107090179.0;0.0;250.0;52.0;227.0;77356336.0;70399.0;19500103.0;2.0;248.0;3.0;49.0;2814.0;77353522.0;1809.0;68590.0;77.0;122.0;1.0;50.0;32.0;20.0;0.0;0.0;65420.0;429684.0;1942.0;76859290.0;17300.0;53099.0;0.0;0.0
TTO;;;;;-0.11368362247866046;5.285264388388813;5.269767326364932;4.314656365566203;-0.0025354439776313314;-0.0019623266903460177;-0.023308962481782162;-0.0003945794434635911;0.07127036871954441;15993.0;12549.0;12549.0;8537.0;7404.0;24.0;28.0;0.0;47181642.0;7776934.0;39042079.0;64428.0;298201.0;0.0;1592.0;546.0;1091.0;3092807.0;776201.0;3089319.0;1418.0;174.0;497.0;49.0;2928152.0;164655.0;675054.0;101147.0;801.0;791.0;0.0;0.0;244.0;302.0;0.0;0.0;673755.0;2419052.0;0.0;0.0;232935.0;543266.0;0.0;0.0
TUN;2.0;0.0;0.0;;-0.1302116354129056;5.284325405804188;5.26231252088478;4.308839576516026;-0.0015027532582373646;-0.0008898331042638952;-0.025316500543158288;-0.00021455016896826268;0.07115721745193618;25464.0;12855.0;906.0;15677.0;9412.0;10.0;365.0;0.0;476098774.0;30286163.0;219339553.0;106997.0;226366061.0;0.0;1661.0;671.0;1434.0;3610323.0;1783602.0;99319600.0;18.0;1643.0;9.0;662.0;88060.0;3522263.0;18752.0;1764850.0;1022.0;637.0;0.0;2.0;402.0;269.0;0.0;0.0;1576660.0;1883807.0;0.0;149856.0;722073.0;1061529.0;0.0;0.0
