geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
qqxgq,-7.8,112.4,4.0,2.0,13.0,7.0,4.0,2.0,8.0,7.0,8.0
qqxgr,-7.8,112.5,5.0,4.0,11.0,2.0,2.0,5.0,4.0,10.0,6.0
qqxh2,-7.7,111.1,11.0,16.0,101.0,27.0,34.0,48.0,91.0,84.0,90.0
qqxh3,-7.7,111.2,5.0,2.0,32.0,22.0,26.0,14.0,19.0,16.0,21.0
qqxh6,-7.7,111.2,1.0,,13.0,19.0,11.0,18.0,19.0,13.0,80.0
qqxh7,-7.7,111.2,1.0,,1.0,1.0,2.0,,2.0,1.0,3.0
qqxh8,-7.6,111.1,16.0,33.0,63.0,33.0,38.0,26.0,14.0,21.0,12.0
qqxhc,-7.6,111.2,1.0,14.0,7.0,1.0,3.0,1.0,,1.0,
qqxhh,-7.7,111.3,2.0,2.0,7.0,12.0,53.0,15.0,12.0,3.0,3.0
qqxhj,-7.7,111.3,30.0,15.0,96.0,42.0,39.0,26.0,30.0,24.0,53.0
qqxhk,-7.7,111.3,7.0,4.0,48.0,47.0,36.0,48.0,46.0,25.0,31.0
qqxhm,-7.7,111.3,132.0,97.0,910.0,1247.0,1337.0,943.0,998.0,845.0,1183.0
qqxhn,-7.7,111.4,1.0,,6.0,7.0,3.0,2.0,3.0,7.0,2.0
qqxhs,-7.6,111.3,10.0,9.0,10.0,4.0,6.0,4.0,10.0,3.0,7.0
qqxht,-7.6,111.3,574.0,923.0,786.0,1319.0,1690.0,1540.0,1166.0,792.0,847.0
qqxhx,-7.6,111.4,1.0,1.0,4.0,4.0,3.0,,2.0,,3.0
qqxhz,-7.6,111.4,12.0,9.0,48.0,38.0,55.0,18.0,11.0,16.0,29.0
qqxj3,-7.5,111.2,89.0,64.0,418.0,309.0,253.0,200.0,127.0,121.0,170.0
qqxj6,-7.5,111.2,4.0,3.0,20.0,5.0,3.0,1.0,9.0,5.0,9.0
qqxjq,-7.5,111.4,3.0,5.0,161.0,212.0,156.0,114.0,90.0,113.0,359.0
qqxjv,-7.4,111.3,6.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0
qqxjw,-7.4,111.4,1.0,,2.0,3.0,3.0,2.0,5.0,2.0,7.0
qqxjz,-7.4,111.4,101.0,48.0,781.0,972.0,823.0,488.0,601.0,477.0,667.0
qqxk2,-7.7,111.5,8.0,2.0,32.0,10.0,27.0,14.0,19.0,14.0,13.0
qqxk3,-7.7,111.5,9.0,12.0,59.0,43.0,49.0,35.0,25.0,17.0,12.0
qqxk4,-7.7,111.6,8.0,3.0,90.0,52.0,28.0,15.0,6.0,5.0,5.0
qqxk5,-7.7,111.6,1.0,2.0,10.0,2.0,1.0,,,,8.0
qqxk6,-7.7,111.6,5.0,5.0,20.0,41.0,22.0,9.0,11.0,14.0,325.0
qqxk8,-7.6,111.5,3.0,,56.0,27.0,6.0,10.0,8.0,20.0,23.0
qqxk9,-7.6,111.5,225.0,190.0,866.0,567.0,727.0,452.0,531.0,660.0,974.0
qqxkb,-7.6,111.5,31.0,56.0,151.0,74.0,93.0,230.0,285.0,213.0,98.0
qqxkc,-7.6,111.5,13.0,22.0,23.0,40.0,41.0,6.0,5.0,10.0,13.0
qqxkd,-7.6,111.6,39.0,45.0,352.0,306.0,258.0,140.0,214.0,145.0,148.0
qqxkf,-7.6,111.6,258.0,228.0,1571.0,1274.0,1424.0,881.0,815.0,667.0,958.0
qqxkm,-7.7,111.7,1.0,3.0,3.0,1.0,1.0,,1.0,,
qqxks,-7.6,111.6,2.0,3.0,16.0,2.0,1.0,1.0,1.0,,
qqxm0,-7.5,111.5,481.0,373.0,1763.0,1274.0,1500.0,899.0,834.0,852.0,1087.0
qqxm1,-7.5,111.5,33.0,3.0,35.0,23.0,21.0,13.0,32.0,10.0,17.0
qqxm3,-7.5,111.5,1.0,,32.0,34.0,33.0,18.0,25.0,33.0,58.0
qqxm5,-7.5,111.6,157.0,103.0,543.0,181.0,261.0,182.0,218.0,234.0,295.0
qqxmb,-7.4,111.5,7.0,,16.0,27.0,37.0,44.0,62.0,60.0,61.0
qqxme,-7.4,111.6,4.0,1.0,30.0,27.0,32.0,37.0,30.0,34.0,18.0
qqxmg,-7.4,111.6,5.0,10.0,27.0,45.0,15.0,20.0,25.0,26.0,26.0
qqxmh,-7.5,111.6,8.0,5.0,28.0,24.0,39.0,36.0,39.0,8.0,8.0
qqxmj,-7.5,111.7,2.0,,1.0,3.0,6.0,2.0,1.0,,
qqxmn,-7.5,111.7,2.0,3.0,,11.0,7.0,5.0,5.0,4.0,8.0
qqxmz,-7.4,111.8,8.0,5.0,13.0,10.0,11.0,15.0,11.0,7.0,13.0
qqxn0,-7.4,111.1,2.0,1.0,170.0,875.0,250.0,12.0,13.0,7.0,14.0
qqxn1,-7.4,111.2,4.0,6.0,11.0,10.0,10.0,3.0,1.0,1.0,
qqxn2,-7.3,111.1,1.0,1.0,32.0,98.0,7.0,3.0,11.0,2.0,2.0
qqxn5,-7.4,111.2,5.0,2.0,15.0,5.0,8.0,2.0,,4.0,35.0
qqxnj,-7.4,111.3,1.0,,,1.0,12.0,4.0,3.0,2.0,5.0
qqxnp,-7.4,111.4,1.0,8.0,20.0,2.0,3.0,,2.0,3.0,1.0
qqxp0,-7.2,111.1,1.0,1.0,3.0,,,2.0,2.0,,
qqxp2,-7.1,111.1,2.0,1.0,2.0,2.0,,1.0,2.0,5.0,4.0
qqxp4,-7.2,111.2,5.0,2.0,34.0,15.0,6.0,3.0,4.0,7.0,2.0
qqxpf,-7.1,111.2,13.0,12.0,75.0,88.0,81.0,51.0,28.0,32.0,52.0
qqxpg,-7.1,111.2,1.0,,4.0,6.0,10.0,5.0,3.0,,
qqxpn,-7.2,111.4,2.0,1.0,1.0,4.0,2.0,3.0,,,1.0
qqxpp,-7.2,111.4,28.0,17.0,100.0,34.0,40.0,52.0,51.0,37.0,46.0
qqxpu,-7.1,111.3,4.0,2.0,19.0,8.0,9.0,11.0,4.0,14.0,3.0
qqxpz,-7.1,111.4,45.0,29.0,59.0,34.0,51.0,38.0,12.0,24.0,32.0
qqxq1,-7.4,111.5,3.0,6.0,40.0,12.0,7.0,4.0,1.0,1.0,2.0
qqxq5,-7.4,111.6,2.0,1.0,12.0,3.0,4.0,3.0,3.0,17.0,15.0
qqxqf,-7.2,111.6,3.0,3.0,2.0,13.0,21.0,25.0,20.0,22.0,5.0
qqxqz,-7.2,111.8,1.0,,5.0,3.0,3.0,1.0,3.0,4.0,3.0
qqxr6,-7.1,111.6,35.0,13.0,159.0,180.0,175.0,139.0,42.0,83.0,107.0
qqxr7,-7.1,111.6,1.0,3.0,27.0,7.0,19.0,13.0,73.0,5.0,8.0
qqxrk,-7.1,111.6,7.0,1.0,12.0,7.0,6.0,7.0,3.0,3.0,8.0
qqxrm,-7.1,111.7,2.0,2.0,2.0,3.0,1.0,3.0,7.0,3.0,1.0
qqxrp,-7.2,111.8,3.0,,1.0,12.0,1.0,,2.0,2.0,
qqxrq,-7.1,111.7,4.0,2.0,6.0,,3.0,5.0,6.0,10.0,12.0
qqxrr,-7.1,111.8,14.0,17.0,53.0,43.0,35.0,27.0,19.0,28.0,29.0
qqxrs,-7.1,111.6,1.0,11.0,70.0,67.0,40.0,10.0,5.0,26.0,9.0
qqxrw,-7.1,111.7,2.0,,36.0,3.0,,1.0,3.0,,
qqxs2,-7.7,111.8,10.0,20.0,103.0,94.0,64.0,75.0,100.0,90.0,73.0
qqxs3,-7.7,111.9,2.0,1.0,13.0,18.0,15.0,10.0,8.0,19.0,37.0
qqxs5,-7.7,112.0,6.0,,17.0,7.0,3.0,3.0,7.0,12.0,19.0
qqxs6,-7.7,111.9,3.0,2.0,8.0,9.0,5.0,1.0,1.0,3.0,2.0
qqxs7,-7.7,112.0,4.0,4.0,30.0,23.0,31.0,25.0,6.0,10.0,45.0
qqxsd,-7.6,111.9,6.0,3.0,31.0,30.0,39.0,21.0,19.0,15.0,24.0
qqxse,-7.6,112.0,1.0,1.0,38.0,346.0,313.0,40.0,52.0,69.0,91.0
qqxsf,-7.6,111.9,103.0,123.0,939.0,867.0,950.0,573.0,517.0,596.0,735.0
qqxsh,-7.7,112.0,2.0,2.0,3.0,5.0,8.0,4.0,1.0,10.0,8.0
qqxsk,-7.7,112.0,1.0,,12.0,10.0,5.0,4.0,2.0,1.0,9.0
qqxsm,-7.7,112.0,14.0,4.0,26.0,12.0,46.0,12.0,11.0,5.0,7.0
qqxsn,-7.7,112.1,1.0,,78.0,9.0,7.0,7.0,6.0,5.0,36.0
qqxsp,-7.7,112.1,1.0,3.0,2.0,1.0,,,2.0,1.0,2.0
qqxsv,-7.6,112.0,1.0,1.0,2.0,1.0,,1.0,,2.0,3.0
qqxsy,-7.6,112.1,9.0,4.0,276.0,121.0,57.0,58.0,61.0,81.0,137.0
qqxsz,-7.6,112.1,27.0,33.0,234.0,177.0,197.0,207.0,157.0,229.0,284.0
qqxtj,-7.5,112.0,2.0,,1.0,20.0,27.0,56.0,75.0,76.0,49.0
qqxtu,-7.4,112.0,79.0,85.0,435.0,191.0,183.0,284.0,280.0,204.0,175.0
qqxu0,-7.7,112.2,2.0,,4.0,4.0,8.0,,,1.0,1.0
qqxu2,-7.7,112.2,2.0,3.0,35.0,540.0,752.0,179.0,46.0,28.0,27.0
qqxu6,-7.7,112.3,2.0,1.0,35.0,97.0,16.0,15.0,3.0,3.0,8.0
qqxu7,-7.7,112.3,2.0,2.0,28.0,13.0,29.0,22.0,7.0,15.0,13.0
qqxu8,-7.6,112.2,3.0,,2.0,5.0,8.0,2.0,4.0,2.0,
qqxu9,-7.6,112.2,4.0,12.0,31.0,11.0,23.0,15.0,20.0,3.0,
qqxub,-7.6,112.2,29.0,11.0,47.0,16.0,14.0,5.0,30.0,7.0,30.0
qqxuc,-7.6,112.2,5.0,2.0,34.0,37.0,39.0,31.0,69.0,106.0,201.0
qqxud,-7.6,112.3,40.0,72.0,210.0,251.0,194.0,327.0,179.0,181.0,128.0
qqxuf,-7.6,112.3,62.0,33.0,123.0,44.0,52.0,24.0,23.0,20.0,17.0
qqxug,-7.6,112.3,39.0,,12.0,23.0,17.0,4.0,10.0,7.0,21.0
qqxum,-7.7,112.4,1.0,,,1.0,,,,1.0,8.0
qqxuu,-7.6,112.3,2.0,,16.0,19.0,27.0,17.0,8.0,18.0,14.0
qqxuw,-7.6,112.4,6.0,1.0,5.0,7.0,6.0,5.0,4.0,3.0,5.0
qqxuz,-7.6,112.5,44.0,173.0,37.0,12.0,2.0,12.0,1.0,,1.0
qqxv1,-7.5,112.2,189.0,136.0,1169.0,1352.0,1215.0,920.0,883.0,989.0,1148.0
qqxv2,-7.5,112.2,54.0,62.0,198.0,140.0,112.0,102.0,50.0,50.0,74.0
qqxv6,-7.5,112.3,4.0,1.0,35.0,12.0,11.0,11.0,7.0,8.0,7.0
qqxv9,-7.4,112.2,8.0,5.0,58.0,18.0,17.0,21.0,39.0,39.0,53.0
qqxvb,-7.4,112.2,4.0,,4.0,1.0,2.0,,2.0,,1.0
qqxvh,-7.5,112.3,1.0,1.0,3.0,6.0,4.0,12.0,10.0,1.0,
qqxvj,-7.5,112.4,3.0,,55.0,38.0,38.0,31.0,52.0,25.0,42.0
qqxvn,-7.5,112.4,1.0,1.0,,1.0,6.0,7.0,4.0,3.0,
qqxvq,-7.5,112.4,155.0,396.0,1150.0,690.0,779.0,622.0,533.0,527.0,697.0
qqxvr,-7.5,112.5,1.0,,3.0,3.0,9.0,7.0,3.0,6.0,15.0
qqxvt,-7.4,112.4,1.0,4.0,26.0,22.0,24.0,17.0,5.0,13.0,30.0
qqxvu,-7.4,112.3,3.0,,2.0,,,,1.0,,
qqxvw,-7.4,112.4,196.0,155.0,1323.0,1008.0,1158.0,767.0,572.0,477.0,596.0
qqxvx,-7.4,112.5,27.0,52.0,44.0,21.0,35.0,16.0,19.0,46.0,34.0
qqxvz,-7.4,112.5,1.0,,,,1.0,1.0,,,
qqxwc,-7.2,111.9,14.0,2.0,4.0,35.0,19.0,3.0,28.0,81.0,1483.0
qqxwk,-7.3,112.0,3.0,1.0,8.0,2.0,2.0,45.0,1.0,,
qqxwu,-7.2,112.0,2.0,1.0,1.0,9.0,5.0,12.0,18.0,11.0,9.0
qqxwz,-7.2,112.1,1.0,,,,1.0,,,,
qqxx1,-7.2,111.9,1.0,2.0,16.0,12.0,6.0,,,1.0,1.0
qqxx2,-7.1,111.8,1.0,,4.0,1.0,1.0,,,,
qqxx3,-7.1,111.9,37.0,10.0,89.0,172.0,130.0,96.0,57.0,45.0,73.0
qqxx4,-7.2,111.9,205.0,178.0,1150.0,1204.0,1313.0,578.0,982.0,810.0,1158.0
qqxx5,-7.2,112.0,2.0,,14.0,181.0,49.0,9.0,6.0,31.0,304.0
qqxx6,-7.1,111.9,1.0,2.0,15.0,21.0,41.0,7.0,2.0,9.0,24.0
qqxx7,-7.1,112.0,1.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,2.0
qqxxb,-7.1,111.8,7.0,11.0,86.0,73.0,45.0,32.0,67.0,32.0,22.0
qqxxd,-7.1,111.9,1.0,1.0,,1.0,6.0,12.0,1.0,2.0,1.0
qqxxe,-7.1,112.0,11.0,,69.0,119.0,56.0,25.0,6.0,8.0,3.0
qqxxj,-7.2,112.0,108.0,46.0,247.0,181.0,190.0,151.0,129.0,92.0,184.0
qqxxn,-7.2,112.1,1.0,,2.0,,,,,,2.0
qqxxp,-7.2,112.1,17.0,10.0,67.0,65.0,44.0,83.0,85.0,66.0,111.0
qqxxq,-7.1,112.1,4.0,2.0,,6.0,4.0,1.0,6.0,2.0,1.0
qqxxr,-7.1,112.1,11.0,18.0,214.0,140.0,105.0,102.0,88.0,69.0,154.0
qqxxs,-7.1,112.0,67.0,52.0,318.0,210.0,214.0,112.0,109.0,111.0,304.0
qqxxx,-7.1,112.1,3.0,,6.0,1.0,5.0,4.0,6.0,5.0,1.0
qqxy3,-7.3,112.2,2.0,,21.0,47.0,3.0,3.0,2.0,5.0,4.0
qqxy8,-7.3,112.2,2.0,3.0,7.0,11.0,27.0,25.0,14.0,16.0,29.0
qqxyh,-7.4,112.3,2.0,,1.0,4.0,,2.0,,1.0,
qqxyk,-7.3,112.3,6.0,,,1.0,,,,,
qqxyq,-7.3,112.4,106.0,67.0,442.0,315.0,700.0,363.0,297.0,275.0,357.0
qqxyt,-7.3,112.4,3.0,2.0,21.0,6.0,,,,,
qqxz1,-7.2,112.2,3.0,2.0,3.0,14.0,11.0,,4.0,2.0,8.0
qqxz3,-7.1,112.2,1.0,6.0,1.0,,,,,2.0,
qqxz4,-7.2,112.3,28.0,11.0,52.0,23.0,11.0,11.0,2.0,20.0,14.0
qqxz6,-7.1,112.3,4.0,3.0,13.0,27.0,29.0,25.0,12.0,11.0,21.0
qqxz7,-7.1,112.3,1.0,1.0,33.0,51.0,17.0,14.0,27.0,19.0,5.0
qqxz8,-7.1,112.2,1.0,1.0,3.0,7.0,2.0,6.0,5.0,4.0,4.0
qqxz9,-7.1,112.2,3.0,2.0,22.0,34.0,26.0,27.0,57.0,29.0,11.0
qqxzd,-7.1,112.3,26.0,7.0,26.0,24.0,27.0,99.0,14.0,13.0,18.0
qqxzg,-7.1,112.3,2.0,,24.0,49.0,161.0,48.0,3.0,19.0,308.0
qqxzm,-7.1,112.4,11.0,21.0,56.0,53.0,46.0,72.0,91.0,38.0,38.0
qqxzq,-7.1,112.4,40.0,20.0,235.0,96.0,98.0,75.0,78.0,91.0,86.0
qqxzr,-7.1,112.5,9.0,3.0,96.0,108.0,116.0,89.0,99.0,90.0,167.0
qqxzs,-7.1,112.3,5.0,8.0,39.0,88.0,52.0,47.0,31.0,18.0,5.0
qqxzt,-7.1,112.4,242.0,174.0,1405.0,1662.0,1894.0,2387.0,1167.0,1666.0,2101.0
qqxzv,-7.1,112.4,6.0,1.0,15.0,7.0,4.0,3.0,12.0,4.0,8.0
qqxzw,-7.1,112.4,9.0,26.0,81.0,32.0,39.0,24.0,18.0,15.0,24.0
qqxzx,-7.1,112.5,11.0,2.0,50.0,14.0,18.0,8.0,5.0,3.0,9.0
qqxzz,-7.1,112.5,1.0,,,2.0,1.0,1.0,2.0,,4.0
qqy02,-7.0,109.7,2.0,9.0,14.0,13.0,5.0,3.0,3.0,5.0,1.0
qqy04,-7.0,109.8,6.0,6.0,37.0,17.0,32.0,24.0,12.0,7.0,4.0
qqy05,-7.0,109.8,5.0,8.0,3.0,,1.0,,,,
qqy06,-7.0,109.8,2.0,,16.0,6.0,5.0,2.0,5.0,3.0,4.0
qqy07,-7.0,109.8,3.0,1.0,12.0,10.0,14.0,3.0,5.0,6.0,3.0
qqy08,-6.9,109.7,221.0,157.0,831.0,546.0,620.0,314.0,254.0,301.0,344.0
qqy09,-6.9,109.8,41.0,15.0,159.0,97.0,71.0,76.0,75.0,51.0,53.0
qqy0b,-6.9,109.7,5.0,10.0,155.0,383.0,208.0,47.0,76.0,23.0,49.0
qqy0h,-7.0,109.9,1.0,2.0,19.0,,2.0,6.0,,,
qqy0j,-7.0,109.9,6.0,2.0,29.0,17.0,11.0,5.0,3.0,9.0,9.0
qqy22,-7.0,110.1,10.0,10.0,60.0,35.0,37.0,21.0,21.0,11.0,12.0
qqy24,-7.0,110.1,1.0,,10.0,8.0,15.0,19.0,6.0,5.0,3.0
qqy25,-7.0,110.2,4.0,5.0,31.0,19.0,20.0,20.0,17.0,35.0,40.0
qqy26,-7.0,110.1,2.0,4.0,16.0,18.0,12.0,9.0,8.0,12.0,17.0
qqy27,-7.0,110.2,19.0,18.0,183.0,140.0,146.0,98.0,70.0,49.0,58.0
qqy2d,-6.9,110.1,8.0,,28.0,6.0,10.0,5.0,3.0,7.0,7.0
qqy2e,-6.9,110.2,122.0,93.0,882.0,863.0,974.0,603.0,533.0,464.0,740.0
qqy2j,-7.0,110.3,1.0,,,,2.0,,,,
qqy2k,-7.0,110.2,7.0,3.0,29.0,22.0,24.0,21.0,7.0,9.0,15.0
qqy2m,-7.0,110.3,4.0,2.0,23.0,20.0,14.0,9.0,6.0,15.0,9.0
qqy2n,-7.0,110.3,27.0,4.0,33.0,23.0,29.0,22.0,40.0,16.0,25.0
qqy2p,-7.0,110.4,3548.0,2375.0,17889.0,15005.0,14640.0,9602.0,8860.0,9008.0,11031.0
qqy2q,-7.0,110.3,5.0,2.0,80.0,170.0,88.0,52.0,30.0,51.0,41.0
qqy2r,-7.0,110.4,83.0,77.0,340.0,290.0,258.0,146.0,190.0,253.0,204.0
qqy80,-7.0,110.4,440.0,429.0,1699.0,1801.0,2268.0,1338.0,1345.0,1549.0,2152.0
qqy81,-7.0,110.5,50.0,28.0,213.0,154.0,198.0,121.0,139.0,143.0,186.0
qqy82,-7.0,110.4,193.0,148.0,1125.0,1013.0,1109.0,881.0,908.0,695.0,748.0
qqy83,-7.0,110.5,63.0,35.0,288.0,281.0,301.0,173.0,160.0,152.0,132.0
qqy84,-7.0,110.5,22.0,44.0,112.0,133.0,122.0,84.0,61.0,40.0,77.0
qqy86,-7.0,110.5,19.0,21.0,136.0,83.0,91.0,52.0,66.0,92.0,100.0
qqy8d,-6.9,110.5,4.0,7.0,31.0,21.0,41.0,19.0,25.0,34.0,54.0
qqy8k,-7.0,110.6,26.0,26.0,130.0,68.0,40.0,21.0,13.0,11.0,17.0
qqy8n,-7.0,110.7,21.0,11.0,42.0,16.0,33.0,15.0,16.0,10.0,8.0
qqy8p,-7.0,110.7,1.0,,1.0,,1.0,,,,
qqy8q,-7.0,110.7,68.0,81.0,181.0,128.0,38.0,85.0,83.0,16.0,13.0
qqy8s,-6.9,110.6,12.0,7.0,20.0,7.0,10.0,1.0,10.0,4.0,14.0
qqy8t,-6.9,110.6,73.0,55.0,453.0,469.0,505.0,291.0,284.0,192.0,313.0
qqy8v,-6.9,110.6,5.0,5.0,59.0,27.0,47.0,45.0,29.0,37.0,54.0
qqy8w,-6.9,110.7,1.0,,2.0,13.0,1.0,1.0,4.0,11.0,5.0
qqy8z,-6.9,110.7,2.0,4.0,23.0,12.0,21.0,2.0,6.0,3.0,5.0
qqy9h,-6.8,110.6,2.0,,,1.0,,,1.0,1.0,
qqy9k,-6.8,110.6,21.0,8.0,15.0,19.0,15.0,13.0,11.0,9.0,15.0
qqy9q,-6.8,110.7,4.0,2.0,7.0,11.0,9.0,6.0,6.0,7.0,9.0
qqy9x,-6.7,110.7,1.0,6.0,50.0,67.0,75.0,150.0,76.0,57.0,38.0
qqy9y,-6.7,110.7,2.0,1.0,7.0,2.0,32.0,16.0,15.0,8.0,3.0
qqyb0,-7.0,110.8,2.0,4.0,15.0,26.0,10.0,7.0,9.0,2.0,82.0
qqyb1,-7.0,110.8,1.0,2.0,13.0,5.0,4.0,2.0,,2.0,8.0
qqyb3,-7.0,110.8,1.0,1.0,7.0,6.0,5.0,7.0,1.0,3.0,5.0
qqybb,-6.9,110.8,1.0,1.0,1.0,2.0,,,,,
qqybd,-6.9,110.9,2.0,10.0,16.0,4.0,2.0,,,2.0,
qqybh,-7.0,110.9,59.0,59.0,353.0,472.0,782.0,510.0,270.0,378.0,737.0
qqybv,-6.9,111.0,1.0,1.0,14.0,4.0,9.0,2.0,,2.0,3.0
qqybw,-6.9,111.0,1.0,,1.0,4.0,,2.0,,1.0,
qqyby,-6.9,111.0,9.0,9.0,30.0,117.0,128.0,153.0,30.0,85.0,106.0
qqyc1,-6.8,110.8,1.0,5.0,16.0,12.0,3.0,4.0,1.0,2.0,3.0
qqyc2,-6.8,110.8,3.0,,27.0,19.0,51.0,44.0,14.0,12.0,26.0
qqyc3,-6.8,110.8,10.0,7.0,69.0,37.0,43.0,32.0,31.0,44.0,39.0
qqyc4,-6.8,110.9,163.0,97.0,1274.0,1059.0,1424.0,941.0,723.0,682.0,711.0
qqyc5,-6.8,110.9,5.0,2.0,24.0,16.0,27.0,9.0,10.0,13.0,18.0
qqyc6,-6.8,110.9,88.0,117.0,513.0,222.0,210.0,151.0,143.0,109.0,147.0
qqyc7,-6.8,110.9,14.0,26.0,65.0,93.0,102.0,61.0,40.0,46.0,46.0
qqyc8,-6.7,110.8,3.0,,45.0,90.0,76.0,84.0,65.0,32.0,60.0
qqyc9,-6.7,110.8,5.0,3.0,10.0,3.0,4.0,3.0,4.0,4.0,6.0
qqycc,-6.7,110.8,1.0,,10.0,2.0,2.0,,,1.0,
qqycd,-6.7,110.9,296.0,616.0,848.0,314.0,297.0,359.0,381.0,336.0,315.0
qqyce,-6.7,110.9,13.0,9.0,59.0,49.0,48.0,50.0,54.0,71.0,89.0
qqycg,-6.7,110.9,6.0,,10.0,14.0,34.0,32.0,21.0,14.0,4.0
qqycm,-6.8,111.0,60.0,62.0,276.0,126.0,139.0,113.0,152.0,107.0,79.0
qqycp,-6.8,111.1,4.0,4.0,9.0,18.0,50.0,8.0,12.0,5.0,17.0
qqycr,-6.8,111.1,13.0,20.0,58.0,22.0,35.0,18.0,8.0,9.0,12.0
qqycu,-6.7,110.9,2.0,35.0,125.0,84.0,97.0,198.0,110.0,127.0,116.0
qqycv,-6.7,111.0,1.0,,,,,,13.0,31.0,7.0
qqycw,-6.7,111.0,128.0,144.0,1135.0,1252.0,1396.0,896.0,751.0,1138.0,1302.0
qqycx,-6.7,111.1,2.0,12.0,31.0,280.0,47.0,16.0,19.0,46.0,54.0
qqydn,-6.7,110.7,2.0,1.0,30.0,3.0,4.0,2.0,6.0,2.0,17.0
qqydq,-6.6,110.7,16.0,12.0,117.0,111.0,197.0,276.0,190.0,43.0,58.0
qqydr,-6.6,110.7,7.0,3.0,14.0,24.0,12.0,2.0,,2.0,3.0
qqydw,-6.6,110.7,430.0,407.0,2179.0,2354.0,3087.0,2453.0,1567.0,1341.0,1652.0
qqydy,-6.5,110.7,5.0,15.0,59.0,51.0,102.0,102.0,35.0,16.0,12.0
qqyep,-6.5,110.7,9.0,7.0,41.0,18.0,21.0,16.0,13.0,10.0,19.0
qqyf1,-6.7,110.8,10.0,5.0,7.0,4.0,1.0,4.0,3.0,5.0,8.0
qqyf4,-6.7,110.9,2.0,3.0,8.0,4.0,13.0,1.0,2.0,3.0,3.0
qqyf8,-6.6,110.8,8.0,44.0,62.0,23.0,4.0,9.0,44.0,3.0,11.0
qqyf9,-6.6,110.8,36.0,3.0,28.0,12.0,3.0,15.0,5.0,4.0,
qqyfg,-6.5,110.9,1.0,,1.0,2.0,30.0,12.0,5.0,,
qqyfh,-6.7,110.9,8.0,3.0,31.0,125.0,75.0,10.0,9.0,21.0,9.0
qqyfj,-6.7,111.0,9.0,28.0,82.0,91.0,32.0,17.0,10.0,16.0,7.0
qqyfp,-6.7,111.1,2.0,60.0,91.0,31.0,88.0,2.0,2.0,4.0,
qqyfs,-6.6,110.9,6.0,10.0,11.0,4.0,7.0,2.0,13.0,5.0,3.0
qqyft,-6.6,111.0,1.0,4.0,7.0,5.0,1.0,,1.0,,3.0
qqyfu,-6.5,110.9,1.0,1.0,6.0,29.0,25.0,16.0,9.0,14.0,11.0
qqyfw,-6.6,111.0,1.0,2.0,29.0,9.0,29.0,43.0,48.0,34.0,17.0
qqyfx,-6.6,111.1,1.0,1.0,7.0,5.0,1.0,1.0,3.0,1.0,1.0
qqyfy,-6.5,111.0,7.0,18.0,33.0,21.0,15.0,9.0,7.0,1.0,3.0
qqyfz,-6.5,111.1,1.0,,2.0,,,,,1.0,
qqyg0,-6.5,110.8,1.0,,2.0,3.0,,,,,
qqygn,-6.5,111.0,1.0,,4.0,2.0,,6.0,1.0,2.0,1.0
qqyw8,-5.9,110.4,4.0,3.0,25.0,39.0,63.0,40.0,25.0,19.0,14.0
qqywc,-5.8,110.5,1.0,,,3.0,4.0,4.0,5.0,,2.0
qqz04,-7.0,111.2,6.0,,,,1.0,,,,2.0
qqz0d,-6.9,111.2,1.0,,2.0,3.0,4.0,3.0,1.0,3.0,1.0
qqz0q,-7.0,111.4,4.0,1.0,2.0,,,2.0,,5.0,
qqz0r,-7.0,111.4,87.0,252.0,912.0,1122.0,1563.0,1106.0,591.0,605.0,838.0
qqz0s,-6.9,111.3,2.0,,11.0,32.0,17.0,7.0,10.0,15.0,23.0
qqz0z,-6.9,111.4,2.0,2.0,21.0,11.0,11.0,4.0,1.0,,1.0
qqz10,-6.8,111.1,6.0,6.0,41.0,17.0,14.0,16.0,10.0,17.0,9.0
qqz15,-6.8,111.2,1.0,2.0,22.0,3.0,,,2.0,,
qqz17,-6.8,111.2,1.0,,2.0,1.0,,1.0,,,1.0
qqz18,-6.7,111.1,12.0,16.0,156.0,86.0,73.0,44.0,49.0,41.0,42.0
qqz1f,-6.7,111.2,1.0,1.0,8.0,172.0,3.0,,,7.0,1.0
qqz1j,-6.8,111.3,1.0,,2.0,1.0,3.0,,,,
qqz1p,-6.8,111.4,5.0,17.0,44.0,42.0,41.0,83.0,103.0,94.0,35.0
qqz1q,-6.8,111.4,1.0,,1.0,2.0,4.0,1.0,2.0,,2.0
qqz1t,-6.7,111.3,25.0,28.0,112.0,57.0,33.0,58.0,50.0,72.0,43.0
qqz1y,-6.7,111.4,1.0,,4.0,15.0,23.0,6.0,2.0,5.0,15.0
qqz1z,-6.7,111.4,1.0,2.0,6.0,3.0,2.0,5.0,2.0,11.0,3.0
qqz22,-7.0,111.5,1.0,,6.0,16.0,8.0,4.0,3.0,4.0,3.0
qqz25,-7.0,111.6,1.0,,,,,,,,
qqz2c,-6.9,111.5,1.0,,,6.0,,,,,
qqz36,-6.8,111.6,7.0,6.0,87.0,141.0,181.0,154.0,116.0,116.0,248.0
qqz3b,-6.7,111.5,16.0,5.0,86.0,62.0,100.0,76.0,72.0,38.0,51.0
