geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
spvrg,45.0,7.5,,2.0,6.0,,,1.0,2.0,3.0,
spvrh,44.8,7.6,,3.0,4.0,17.0,11.0,4.0,1.0,7.0,1.0
spvru,45.0,7.6,,1.0,1.0,,4.0,3.0,1.0,,
spvs1,44.3,7.8,,1.0,1.0,2.0,,,1.0,1.0,
spvs4,44.3,7.8,,3.0,8.0,1.0,2.0,2.0,3.0,3.0,
spvs7,44.4,7.9,,2.0,,1.0,4.0,1.0,,,
spvsf,44.5,7.8,,2.0,,,,,,,
spvsm,44.4,8.0,,1.0,,2.0,,,,2.0,
spvsp,44.3,8.1,,4.0,7.0,1.0,2.0,,1.0,2.0,
spvst,44.4,8.0,,1.0,,1.0,,2.0,,,
spvt3,44.5,7.8,,4.0,25.0,40.0,10.0,6.0,1.0,5.0,3.0
spvte,44.6,7.9,,1.0,1.0,,1.0,1.0,,,
spvtk,44.5,7.9,,6.0,4.0,7.0,7.0,,5.0,5.0,6.0
spvtu,44.6,7.9,,1.0,16.0,15.0,9.0,10.0,7.0,17.0,3.0
spvu6,44.4,8.2,,8.0,10.0,18.0,35.0,2.0,,3.0,1.0
spvu7,44.4,8.2,,1.0,1.0,1.0,1.0,1.0,1.0,,
spvud,44.4,8.2,,3.0,5.0,,,1.0,1.0,1.0,
spvuh,44.3,8.3,,22.0,44.0,67.0,15.0,9.0,2.0,10.0,4.0
spvuj,44.3,8.3,,2.0,2.0,14.0,,,2.0,2.0,4.0
spvvc,44.6,8.2,,1.0,,,,,,1.0,
spvve,44.6,8.2,,1.0,,,1.0,,,,
spvvg,44.6,8.2,,4.0,7.0,4.0,,,1.0,3.0,
spvvk,44.5,8.3,,2.0,,2.0,5.0,,,3.0,
spvvm,44.5,8.3,,2.0,1.0,,,,1.0,1.0,1.0
spvvq,44.5,8.4,,6.0,3.0,,2.0,,3.0,5.0,
spvvz,44.6,8.4,,3.0,13.0,2.0,2.0,,,2.0,
spvw7,44.7,7.9,,2.0,,,,,,1.0,
spvwc,44.8,7.8,,1.0,,1.0,1.0,,,,
spvwg,44.8,7.9,,3.0,,1.0,,,,,
spvwk,44.7,7.9,,1.0,6.0,,1.0,1.0,1.0,1.0,
spvwn,44.7,8.0,,16.0,32.0,11.0,12.0,11.0,8.0,12.0,
spvwp,44.7,8.1,,1.0,2.0,,,,,1.0,
spvwt,44.8,8.0,,5.0,1.0,,,,,,
spvwz,44.8,8.1,,3.0,1.0,3.0,3.0,,4.0,1.0,
spvx0,44.8,7.8,,1.0,1.0,7.0,5.0,5.0,6.0,8.0,2.0
spvx1,44.8,7.8,,3.0,37.0,50.0,79.0,27.0,25.0,14.0,2.0
spvxd,44.9,7.8,,2.0,2.0,2.0,6.0,2.0,2.0,3.0,3.0
spvxm,44.9,8.0,,11.0,7.0,1.0,1.0,1.0,,10.0,2.0
spvxv,45.0,8.0,,1.0,,2.0,,,,,
spvy0,44.7,8.1,,1.0,,1.0,2.0,,,1.0,
spvy2,44.7,8.1,,4.0,11.0,4.0,1.0,2.0,1.0,,1.0
spvym,44.7,8.3,,1.0,12.0,1.0,39.0,13.0,,1.0,
spvyn,44.7,8.4,,1.0,4.0,4.0,1.0,,1.0,1.0,
spvyt,44.8,8.3,,6.0,2.0,,,,,,1.0
spvz2,44.9,8.1,,4.0,6.0,,1.0,2.0,,4.0,4.0
spvz3,44.9,8.2,,1.0,,,,,1.0,,
spvzb,45.0,8.1,,5.0,17.0,6.0,3.0,1.0,6.0,,
spvzc,45.0,8.2,,2.0,4.0,1.0,,2.0,,1.0,
spvzg,45.0,8.2,,4.0,3.0,1.0,,,,1.0,
spvzk,44.9,8.3,,2.0,59.0,,,,,,
spvzn,44.8,8.4,,4.0,20.0,15.0,5.0,3.0,10.0,13.0,
spvzr,44.9,8.4,,7.0,6.0,5.0,6.0,7.0,3.0,7.0,
spvzy,45.0,8.4,,2.0,,1.0,7.0,1.0,,,
spwuz,43.0,9.8,,3.0,1.0,1.0,2.0,,1.0,1.0,
spx5q,42.8,10.1,,1.0,,,1.0,1.0,,,
spx77,42.8,10.3,,2.0,4.0,,,2.0,,1.0,
spx7d,42.8,10.3,,2.0,,,,1.0,,,
spxbb,42.3,10.9,,3.0,4.0,2.0,2.0,1.0,4.0,,1.0
spxc0,42.4,10.9,,11.0,42.0,30.0,22.0,2.0,2.0,13.0,
spxcj,42.4,11.1,,1.0,3.0,4.0,1.0,5.0,42.0,11.0,1.0
spxcz,42.5,11.2,,3.0,4.0,,4.0,,2.0,39.0,4.0
spxek,42.8,10.7,,1.0,1.0,2.0,,,1.0,,
spxes,42.8,10.7,,14.0,16.0,5.0,18.0,4.0,2.0,2.0,
spxfx,42.6,11.2,,1.0,,,,,,,2.0
spxqx,43.4,10.5,,1.0,2.0,2.0,,1.0,3.0,2.0,
spxre,43.5,10.3,,7.0,31.0,22.0,9.0,8.0,12.0,17.0,4.0
spxrt,43.5,10.4,,2.0,1.0,,,1.0,,,
spxrv,43.6,10.4,,2.0,4.0,,,,1.0,5.0,13.0
spxrw,43.5,10.5,,1.0,2.0,1.0,,2.0,6.0,1.0,
spxrz,43.6,10.5,,2.0,11.0,13.0,10.0,4.0,1.0,,
spxs2,43.0,10.6,,3.0,2.0,3.0,2.0,2.0,,1.0,
spxs3,43.0,10.6,,2.0,3.0,1.0,12.0,1.0,15.0,39.0,
spxs6,43.0,10.7,,2.0,3.0,5.0,1.0,2.0,2.0,,
spxs7,43.0,10.7,,1.0,,3.0,7.0,25.0,11.0,9.0,
spxsb,43.0,10.6,,2.0,3.0,2.0,6.0,,7.0,34.0,
spxsn,42.9,10.8,,5.0,2.0,,,1.0,3.0,18.0,1.0
spxt0,43.1,10.6,,11.0,9.0,5.0,3.0,1.0,1.0,3.0,2.0
spxt4,43.1,10.7,,1.0,1.0,5.0,1.0,3.0,1.0,10.0,1.0
spxtc,43.2,10.6,,1.0,3.0,8.0,4.0,,,,
spxtz,43.2,10.9,,1.0,,1.0,,,,,
spxu3,43.0,11.0,,73.0,76.0,26.0,5.0,20.0,9.0,36.0,3.0
spxu7,43.0,11.1,,1.0,1.0,1.0,1.0,,,,
spxuw,43.0,11.2,,1.0,5.0,,,,,1.0,
spxvj,43.1,11.1,,2.0,2.0,3.0,1.0,,,,
spxw1,43.3,10.6,,2.0,4.0,4.0,3.0,3.0,1.0,2.0,
spxw8,43.4,10.6,,5.0,4.0,2.0,,1.0,,,1.0
spxwr,43.3,10.9,,3.0,5.0,1.0,2.0,2.0,2.0,,
spxws,43.4,10.7,,4.0,2.0,,1.0,1.0,,1.0,1.0
spxxb,43.6,10.6,,2.0,5.0,5.0,2.0,,,1.0,
spxxe,43.5,10.7,,1.0,1.0,,1.0,3.0,,1.0,1.0
spxxf,43.6,10.7,,5.0,20.0,10.0,9.0,6.0,4.0,31.0,13.0
spxyd,43.4,11.0,,21.0,55.0,48.0,26.0,7.0,13.0,,
spxye,43.4,11.1,,2.0,,,,,1.0,,
spxyf,43.4,11.0,,2.0,2.0,4.0,,,,,
spxyp,43.3,11.2,,1.0,3.0,3.0,1.0,,,1.0,
spxz0,43.4,10.9,,2.0,1.0,31.0,38.0,7.0,17.0,11.0,2.0
spxzb,43.6,10.9,,2.0,5.0,2.0,,1.0,5.0,4.0,2.0
spxzn,43.4,11.2,,1.0,1.0,1.0,,1.0,,,
spxzq,43.5,11.2,,5.0,8.0,7.0,6.0,5.0,7.0,5.0,3.0
spxzu,43.6,11.1,,1.0,3.0,,,,,,
spy5b,44.3,8.5,,2.0,,,,1.0,,,
spyex,44.2,9.5,,11.0,15.0,5.0,1.0,1.0,,4.0,1.0
spyez,44.3,9.5,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
spyg3,44.2,9.6,,3.0,4.0,3.0,1.0,2.0,1.0,1.0,
spygb,44.3,9.5,,2.0,12.0,1.0,5.0,1.0,2.0,,
spygr,44.2,9.8,,1.0,1.0,,1.0,1.0,,3.0,
spygs,44.2,9.7,,5.0,6.0,1.0,2.0,1.0,4.0,2.0,1.0
spygu,44.3,9.7,,2.0,,4.0,,,,2.0,
spyh2,44.4,8.5,,3.0,11.0,2.0,,1.0,,1.0,
spyh3,44.4,8.5,,2.0,10.0,1.0,,,1.0,1.0,
spyhd,44.4,8.5,,2.0,1.0,,,,,,
spyhe,44.4,8.6,,1.0,,,1.0,,1.0,,
spyhf,44.5,8.5,,1.0,5.0,4.0,13.0,7.0,7.0,3.0,3.0
spyhz,44.5,8.8,,7.0,14.0,9.0,4.0,1.0,3.0,3.0,
spyj1,44.5,8.5,,4.0,12.0,10.0,18.0,11.0,14.0,5.0,
spyj9,44.6,8.5,,3.0,7.0,,,1.0,,,1.0
spyjk,44.5,8.6,,3.0,2.0,,,1.0,4.0,5.0,
spyjq,44.5,8.7,,5.0,6.0,3.0,2.0,,,4.0,
spykm,44.4,9.0,,3.0,29.0,17.0,6.0,1.0,,,
spykq,44.4,9.1,,1.0,10.0,3.0,2.0,2.0,5.0,3.0,2.0
spykt,44.4,9.0,,1.0,6.0,1.0,3.0,13.0,6.0,1.0,
spykw,44.4,9.1,,1.0,3.0,,,1.0,,2.0,
spykx,44.4,9.1,,5.0,,,,,1.0,5.0,
spym1,44.5,8.9,,2.0,5.0,6.0,7.0,7.0,1.0,2.0,
spym5,44.5,8.9,,8.0,11.0,4.0,6.0,,1.0,5.0,
spym7,44.5,8.9,,2.0,1.0,2.0,1.0,3.0,,,
spymb,44.6,8.8,,2.0,,1.0,1.0,1.0,,,
spymd,44.6,8.9,,7.0,40.0,17.0,6.0,5.0,7.0,11.0,1.0
spyme,44.6,8.9,,17.0,7.0,21.0,6.0,5.0,3.0,4.0,4.0
spymn,44.5,9.1,,4.0,2.0,2.0,3.0,4.0,4.0,24.0,2.0
spymq,44.5,9.1,,1.0,4.0,1.0,2.0,,4.0,1.0,
spyn4,44.7,8.5,,5.0,7.0,2.0,3.0,2.0,1.0,,
spyn5,44.7,8.6,,2.0,,,,,,,
spynb,44.8,8.5,,2.0,5.0,1.0,1.0,4.0,2.0,1.0,
spynm,44.7,8.7,,7.0,8.0,4.0,4.0,8.0,3.0,11.0,2.0
spynq,44.7,8.7,,2.0,4.0,2.0,,,3.0,2.0,1.0
spyny,44.8,8.7,,18.0,10.0,4.0,1.0,,,,
spyp4,44.8,8.5,,4.0,,,,,,2.0,
spyp5,44.8,8.6,,3.0,2.0,,,,1.0,17.0,
spyp9,44.9,8.5,,3.0,,,1.0,,,,
spypg,45.0,8.6,,1.0,,,,,,,
spypj,44.8,8.7,,21.0,48.0,33.0,40.0,39.0,49.0,50.0,12.0
spypk,44.9,8.6,,1.0,3.0,,4.0,18.0,8.0,9.0,1.0
spyq4,44.7,8.9,,4.0,4.0,2.0,1.0,1.0,,4.0,2.0
spyq9,44.8,8.9,,2.0,5.0,1.0,38.0,1.0,1.0,,
spyr6,44.9,8.9,,2.0,12.0,34.0,31.0,40.0,31.0,27.0,6.0
spyrg,45.0,8.9,,1.0,1.0,4.0,,1.0,1.0,4.0,
spyrk,44.9,9.0,,1.0,7.0,2.0,,1.0,1.0,3.0,5.0
spyrs,44.9,9.0,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0
spyru,45.0,9.0,,5.0,6.0,,2.0,9.0,1.0,,
spys0,44.3,9.2,,1.0,2.0,12.0,5.0,1.0,,4.0,
spys4,44.3,9.3,,4.0,10.0,,,,,1.0,
spys8,44.4,9.2,,23.0,156.0,38.0,18.0,2.0,,30.0,12.0
spys9,44.4,9.2,,1.0,1.0,1.0,4.0,1.0,3.0,,1.0
spysc,44.5,9.2,,1.0,6.0,,,,,,
spysn,44.3,9.4,,2.0,6.0,,3.0,4.0,,2.0,3.0
spyst,44.4,9.4,,3.0,1.0,2.0,,,1.0,,
spysu,44.5,9.3,,1.0,2.0,2.0,1.0,18.0,1.0,1.0,
spysy,44.5,9.4,,1.0,2.0,1.0,1.0,4.0,,,
spyt6,44.5,9.3,,2.0,5.0,7.0,7.0,,3.0,8.0,1.0
spyt7,44.5,9.3,,2.0,16.0,7.0,7.0,,,1.0,
spytg,44.6,9.3,,1.0,,,,,,,
spytu,44.6,9.3,,6.0,3.0,7.0,1.0,1.0,2.0,13.0,1.0
spyu6,44.4,9.6,,4.0,23.0,4.0,5.0,6.0,5.0,,
spyuv,44.5,9.7,,2.0,3.0,,4.0,1.0,2.0,,
spyuz,44.5,9.8,,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0
spyv0,44.5,9.5,,5.0,7.0,,,,,,
spyv3,44.5,9.6,,2.0,,,,,,,
spyv4,44.5,9.6,,5.0,7.0,4.0,3.0,8.0,3.0,15.0,2.0
spyvp,44.5,9.8,,6.0,4.0,5.0,,,1.0,,
spyvs,44.6,9.7,,1.0,11.0,,4.0,,,1.0,1.0
spyvw,44.6,9.8,,32.0,121.0,113.0,132.0,56.0,63.0,65.0,24.0
spyw4,44.7,9.3,,14.0,17.0,11.0,19.0,9.0,8.0,4.0,4.0
spywc,44.8,9.2,,1.0,23.0,10.0,20.0,3.0,,,
spywe,44.8,9.3,,1.0,1.0,,,,,,
spywn,44.7,9.4,,2.0,2.0,2.0,2.0,,1.0,1.0,
spywv,44.8,9.4,,8.0,6.0,1.0,1.0,1.0,2.0,4.0,
spyx2,44.9,9.2,,2.0,,1.0,2.0,2.0,2.0,1.0,
spyx9,44.9,9.2,,1.0,,9.0,6.0,1.0,20.0,,
spyxh,44.8,9.3,,1.0,,2.0,,,,1.0,
spyxn,44.8,9.4,,2.0,1.0,1.0,,,,1.0,1.0
spyxu,45.0,9.3,,31.0,8.0,3.0,11.0,1.0,11.0,22.0,
spyy1,44.7,9.6,,2.0,5.0,,,1.0,6.0,7.0,
spyy3,44.7,9.6,,1.0,2.0,,,,,,
spyy7,44.7,9.6,,2.0,2.0,,,1.0,1.0,,
spyyb,44.8,9.5,,1.0,,18.0,31.0,135.0,91.0,139.0,35.0
spyyf,44.8,9.6,,6.0,2.0,7.0,5.0,2.0,5.0,5.0,2.0
spyyh,44.7,9.7,,1.0,3.0,,1.0,,,,
spyyj,44.7,9.7,,1.0,10.0,2.0,3.0,2.0,,1.0,
spyyr,44.7,9.8,,5.0,5.0,7.0,4.0,3.0,17.0,9.0,
spyz5,44.8,9.6,,3.0,7.0,17.0,15.0,1.0,7.0,4.0,
spyz7,44.9,9.6,,1.0,,6.0,16.0,8.0,20.0,8.0,6.0
spyz8,44.9,9.5,,7.0,9.0,6.0,4.0,,1.0,1.0,
spyzd,44.9,9.6,,10.0,9.0,4.0,1.0,,1.0,9.0,
spyzj,44.8,9.7,,2.0,10.0,3.0,17.0,10.0,4.0,9.0,5.0
spyzq,44.9,9.8,,2.0,,,,,,,
spyzv,45.0,9.7,,1.0,,,,,,,
spyzy,45.0,9.8,,3.0,5.0,1.0,1.0,,,,
spz2w,43.7,10.5,,4.0,3.0,4.0,9.0,2.0,4.0,1.0,1.0
spz2y,43.7,10.5,,6.0,2.0,1.0,,1.0,,,
spz2z,43.7,10.5,,2.0,1.0,,4.0,,,,
spz35,43.8,10.3,,2.0,2.0,18.0,5.0,7.0,6.0,7.0,4.0
spz3c,43.9,10.3,,2.0,,4.0,2.0,2.0,1.0,2.0,
spz3h,43.8,10.4,,12.0,1.0,10.0,9.0,4.0,6.0,6.0,3.0
spz3z,43.9,10.5,,2.0,3.0,3.0,3.0,7.0,1.0,3.0,2.0
spz49,44.1,9.9,,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0
spz4d,44.1,10.0,,22.0,15.0,4.0,12.0,3.0,3.0,3.0,2.0
spz4r,44.0,10.2,,3.0,10.0,10.0,15.0,6.0,13.0,17.0,5.0
spz4s,44.1,10.0,,8.0,14.0,20.0,24.0,21.0,1.0,15.0,6.0
spz5f,44.3,10.0,,6.0,4.0,1.0,,,1.0,,2.0
spz5j,44.1,10.1,,1.0,,1.0,5.0,,,1.0,
spz5k,44.2,10.0,,4.0,2.0,,,3.0,3.0,,
spz5r,44.2,10.2,,2.0,2.0,4.0,6.0,1.0,4.0,4.0,1.0
spz65,44.0,10.3,,1.0,1.0,9.0,5.0,3.0,,1.0,1.0
spz6c,44.1,10.3,,4.0,6.0,8.0,18.0,7.0,5.0,8.0,
spz6d,44.1,10.3,,3.0,2.0,,2.0,4.0,,,
spz6h,44.0,10.4,,12.0,27.0,9.0,6.0,1.0,2.0,1.0,
spz6j,44.0,10.4,,1.0,1.0,,,,,1.0,
spz6p,44.0,10.5,,3.0,,1.0,,,,,
spz6r,44.0,10.5,,1.0,2.0,1.0,,,4.0,,
spz6x,44.1,10.5,,1.0,1.0,1.0,,,,,
spz6z,44.1,10.5,,2.0,2.0,,,2.0,1.0,,
spz72,44.2,10.2,,2.0,7.0,,1.0,3.0,,1.0,
spz7e,44.2,10.3,,3.0,32.0,18.0,6.0,41.0,17.0,37.0,22.0
spz7h,44.1,10.4,,2.0,12.0,15.0,10.0,32.0,18.0,2.0,1.0
spz7j,44.1,10.4,,1.0,2.0,,2.0,2.0,1.0,1.0,
spz7z,44.3,10.5,,4.0,,2.0,2.0,,,20.0,
spz80,43.6,10.6,,1.0,,4.0,3.0,2.0,3.0,4.0,2.0
spz87,43.7,10.7,,2.0,23.0,9.0,6.0,,3.0,9.0,1.0
spz88,43.7,10.6,,1.0,9.0,6.0,4.0,2.0,4.0,1.0,1.0
spz8b,43.7,10.6,,1.0,1.0,,,,,,1.0
spz8d,43.7,10.7,,27.0,17.0,1.0,,,,,
spz8e,43.7,10.7,,1.0,6.0,7.0,9.0,14.0,7.0,11.0,6.0
spz8h,43.6,10.7,,2.0,1.0,,8.0,2.0,1.0,3.0,
spz8s,43.7,10.7,,14.0,54.0,44.0,191.0,45.0,46.0,40.0,16.0
spz8v,43.7,10.8,,22.0,41.0,85.0,97.0,65.0,57.0,83.0,13.0
spz93,43.8,10.6,,3.0,6.0,3.0,1.0,1.0,3.0,4.0,1.0
spz94,43.8,10.7,,2.0,6.0,3.0,1.0,2.0,1.0,1.0,
spz9b,43.9,10.6,,1.0,,,,,,,2.0
spz9d,43.9,10.7,,1.0,2.0,5.0,6.0,9.0,4.0,4.0,1.0
spz9f,43.9,10.7,,2.0,,9.0,69.0,,,,1.0
spz9y,43.9,10.8,,1.0,1.0,,,,,,
spzb7,43.7,11.1,,1.0,,,,,2.0,,
spzb8,43.7,10.9,,8.0,32.0,16.0,17.0,8.0,12.0,11.0,6.0
spzbh,43.6,11.1,,2.0,2.0,,5.0,8.0,15.0,,
spzbp,43.6,11.2,,24.0,46.0,42.0,80.0,54.0,25.0,50.0,14.0
spzbx,43.7,11.2,,1.0,1.0,1.0,,,1.0,1.0,
spzc4,43.8,11.0,,2.0,14.0,7.0,9.0,2.0,,1.0,
spzc7,43.8,11.1,,6.0,13.0,14.0,2.0,14.0,8.0,14.0,5.0
spzc8,43.9,10.9,,1.0,6.0,7.0,4.0,1.0,,1.0,
spzcc,43.9,11.0,,1.0,3.0,2.0,2.0,2.0,,,
spzcf,43.9,11.0,,16.0,75.0,51.0,22.0,9.0,11.0,16.0,3.0
spzck,43.8,11.1,,10.0,17.0,9.0,5.0,3.0,3.0,6.0,1.0
spzcu,43.9,11.1,,3.0,4.0,2.0,10.0,2.0,12.0,6.0,2.0
spzcv,43.9,11.1,,1.0,2.0,1.0,,,,,
spzd2,44.0,10.6,,5.0,14.0,12.0,14.0,12.0,7.0,18.0,3.0
spzd4,44.0,10.7,,2.0,5.0,3.0,4.0,3.0,11.0,6.0,1.0
spzdd,44.1,10.7,,6.0,21.0,7.0,30.0,20.0,30.0,21.0,9.0
spze4,44.1,10.7,,1.0,4.0,,3.0,,1.0,,
spze6,44.2,10.7,,5.0,,,,,,,
spzed,44.2,10.7,,2.0,7.0,7.0,4.0,,1.0,,1.0
spzez,44.3,10.9,,1.0,,,,,,,
spzf1,44.0,11.0,,93.0,14.0,,,1.0,1.0,,
spzf2,44.0,10.9,,3.0,3.0,2.0,1.0,1.0,,,
spzf5,44.0,11.1,,1.0,7.0,4.0,4.0,2.0,2.0,1.0,1.0
spzfc,44.1,11.0,,2.0,10.0,3.0,,,1.0,,
spzfe,44.1,11.1,,9.0,13.0,5.0,2.0,,,,
spzff,44.1,11.0,,1.0,2.0,,,,,,
spzfh,44.0,11.1,,13.0,19.0,14.0,16.0,10.0,8.0,10.0,1.0
spzfk,44.0,11.1,,2.0,18.0,3.0,2.0,,4.0,2.0,9.0
spzfx,44.1,11.2,,10.0,6.0,1.0,1.0,,1.0,,
spzg2,44.2,10.9,,2.0,3.0,6.0,4.0,,9.0,16.0,2.0
spzg9,44.2,11.0,,1.0,2.0,,,,2.0,,1.0
spzgh,44.1,11.1,,1.0,,,,,,1.0,
spzgv,44.3,11.1,,8.0,10.0,4.0,2.0,5.0,4.0,14.0,1.0
spzh1,44.3,9.9,,13.0,7.0,1.0,1.0,1.0,2.0,,
spzjj,44.5,10.1,,1.0,3.0,,,,,1.0,
spzjw,44.6,10.1,,2.0,,,,,1.0,,
spzjx,44.6,10.2,,6.0,7.0,,,,,1.0,
spzk6,44.4,10.3,,3.0,3.0,,2.0,,,,
spzk8,44.4,10.2,,3.0,2.0,,3.0,,2.0,,
spzkb,44.5,10.2,,4.0,18.0,2.0,,2.0,,,
spzkx,44.4,10.5,,3.0,3.0,,2.0,2.0,1.0,3.0,
spzkz,44.5,10.5,,6.0,15.0,1.0,1.0,2.0,4.0,1.0,1.0
spzm2,44.5,10.2,,5.0,10.0,9.0,19.0,4.0,1.0,4.0,2.0
spzme,44.6,10.3,,1.0,2.0,,,,,,
spzn2,44.7,9.9,,1.0,4.0,,,1.0,1.0,1.0,
spzn6,44.7,10.0,,1.0,,1.0,,,,,
spzn8,44.8,9.9,,1.0,3.0,2.0,,,17.0,84.0,29.0
spzn9,44.8,9.9,,1.0,3.0,3.0,,2.0,2.0,2.0,
spznc,44.8,9.9,,1.0,1.0,2.0,,,,,
spznn,44.7,10.1,,11.0,7.0,2.0,,,,,
spznq,44.7,10.1,,1.0,,3.0,,,1.0,1.0,
spzny,44.8,10.1,,2.0,8.0,12.0,9.0,7.0,8.0,12.0,5.0
spzpc,45.0,9.9,,7.0,6.0,3.0,3.0,2.0,2.0,3.0,1.0
spzpm,44.9,10.1,,15.0,29.0,4.0,4.0,10.0,1.0,4.0,1.0
spzpr,44.9,10.2,,3.0,6.0,1.0,2.0,,1.0,3.0,
spzpu,45.0,10.0,,21.0,47.0,7.0,2.0,,1.0,,
spzq5,44.7,10.3,,3.0,,1.0,1.0,,,5.0,
spzq7,44.7,10.3,,1.0,5.0,,2.0,1.0,4.0,2.0,
spzq9,44.8,10.3,,4.0,1.0,1.0,,,,,
spzqb,44.8,10.2,,1.0,3.0,,,,,,
spzqq,44.7,10.5,,8.0,2.0,,3.0,2.0,2.0,,
spzqr,44.7,10.5,,21.0,14.0,35.0,37.0,34.0,69.0,55.0,11.0
spzqt,44.8,10.4,,1.0,2.0,,4.0,1.0,1.0,,
spzqz,44.8,10.5,,9.0,12.0,10.0,,,,4.0,1.0
spzr4,44.8,10.3,,3.0,,,,,,2.0,4.0
spzrc,45.0,10.3,,1.0,4.0,2.0,1.0,1.0,2.0,1.0,
spzrj,44.8,10.4,,11.0,27.0,5.0,1.0,2.0,1.0,5.0,1.0
spzs2,44.4,10.6,,4.0,10.0,6.0,6.0,2.0,4.0,5.0,
spzs3,44.4,10.6,,1.0,3.0,3.0,5.0,,,6.0,
spzsc,44.5,10.6,,8.0,21.0,15.0,8.0,9.0,5.0,10.0,1.0
spzsh,44.3,10.7,,7.0,29.0,4.0,4.0,3.0,1.0,,
spzt1,44.5,10.6,,41.0,18.0,7.0,2.0,6.0,4.0,19.0,11.0
spzt6,44.5,10.7,,13.0,21.0,27.0,34.0,19.0,6.0,3.0,4.0
spzt7,44.5,10.7,,8.0,4.0,,,1.0,1.0,1.0,1.0
spztd,44.6,10.7,,3.0,,1.0,,,2.0,1.0,
spztk,44.5,10.7,,7.0,7.0,,4.0,1.0,2.0,3.0,1.0
spztp,44.5,10.9,,5.0,9.0,8.0,1.0,2.0,2.0,1.0,6.0
spztu,44.6,10.7,,3.0,3.0,1.0,1.0,,2.0,4.0,
spzuf,44.5,11.0,,6.0,4.0,4.0,4.0,2.0,,1.0,
spzug,44.5,11.1,,1.0,1.0,,,,,,
spzuh,44.3,11.1,,1.0,2.0,,,,,,
spzun,44.3,11.2,,3.0,4.0,4.0,,,,,1.0
spzut,44.4,11.1,,2.0,4.0,,1.0,,,2.0,
spzuw,44.4,11.2,,12.0,31.0,45.0,21.0,12.0,12.0,20.0,1.0
spzv0,44.5,10.9,,15.0,68.0,50.0,29.0,12.0,22.0,32.0,11.0
spzv3,44.5,11.0,,3.0,7.0,6.0,7.0,4.0,1.0,4.0,
spzv8,44.6,10.9,,180.0,335.0,317.0,299.0,41.0,74.0,6.0,58.0
spzvd,44.6,11.0,,1.0,1.0,,,,,,
spzvf,44.6,11.0,,2.0,5.0,2.0,1.0,2.0,3.0,1.0,
spzvj,44.5,11.1,,6.0,9.0,5.0,2.0,1.0,3.0,,1.0
spzvn,44.5,11.2,,1.0,1.0,,,,,,1.0
spzvr,44.5,11.2,,1.0,,,1.0,,,,
spzvw,44.6,11.2,,2.0,2.0,11.0,40.0,22.0,8.0,2.0,
spzvx,44.6,11.2,,4.0,8.0,2.0,2.0,3.0,1.0,6.0,3.0
spzwd,44.8,10.7,,23.0,29.0,20.0,16.0,8.0,10.0,11.0,3.0
spzwp,44.7,10.9,,3.0,14.0,1.0,3.0,2.0,1.0,5.0,2.0
spzwq,44.7,10.8,,5.0,2.0,1.0,4.0,1.0,,,
spzwx,44.8,10.9,,6.0,5.0,4.0,,4.0,3.0,2.0,1.0
spzx1,44.8,10.6,,1.0,1.0,1.0,,1.0,,,
spzx9,44.9,10.6,,26.0,33.0,38.0,56.0,25.0,38.0,33.0,7.0
spzxq,44.9,10.8,,5.0,9.0,2.0,,,,,1.0
spzxw,44.9,10.8,,3.0,2.0,7.0,11.0,5.0,3.0,5.0,
spzy1,44.7,11.0,,1.0,,,,,,,
spzy6,44.7,11.0,,2.0,4.0,3.0,,3.0,,,
spzy7,44.7,11.1,,7.0,2.0,3.0,2.0,34.0,109.0,166.0,16.0
spzyg,44.8,11.1,,1.0,,2.0,,,,,
spzyt,44.8,11.1,,4.0,8.0,,4.0,4.0,1.0,7.0,
spzyz,44.8,11.2,,2.0,2.0,,,,,,
spzz2,44.9,10.9,,1.0,,,,,,,
spzz8,44.9,10.9,,1.0,8.0,1.0,4.0,1.0,3.0,5.0,
spzz9,44.9,11.0,,11.0,6.0,15.0,17.0,1.0,,,
spzzd,44.9,11.0,,3.0,,1.0,1.0,,125.0,8.0,
sq83r,36.8,11.9,,3.0,9.0,1.0,,,,,
sq893,36.8,12.0,,2.0,,3.0,,,1.0,2.0,
sq8ys,37.7,12.5,,3.0,,2.0,,,1.0,2.0,
sq8z5,37.8,12.5,,3.0,10.0,7.0,2.0,5.0,3.0,1.0,
sq8zh,37.8,12.5,,1.0,2.0,3.0,2.0,2.0,1.0,,
sq8zu,37.9,12.5,,1.0,5.0,7.0,8.0,5.0,3.0,3.0,1.0
sq8zy,37.9,12.6,,1.0,,,,1.0,,,
sq9g8,37.2,13.7,,1.0,,,,,,,
sq9gk,37.2,13.9,,1.0,,,,,,,
sq9md,37.6,13.1,,7.0,1.0,,4.0,1.0,,14.0,1.0
sq9me,37.6,13.2,,4.0,4.0,,,6.0,,,
sq9n1,37.6,12.7,,5.0,9.0,8.0,10.0,2.0,4.0,3.0,
sq9p7,37.9,12.8,,1.0,3.0,1.0,1.0,,1.0,5.0,
