geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
eyecx,36.8,-5.6,22.0,103.0,210.0,150.0,114.0,94.0,102.0,93.0,58.0
eyed0,36.9,-6.3,1.0,6.0,66.0,65.0,47.0,37.0,15.0,13.0,9.0
eyedj,36.9,-6.1,153.0,413.0,1026.0,765.0,797.0,786.0,731.0,640.0,380.0
eyee1,37.1,-6.3,1.0,1.0,2.0,,1.0,,2.0,5.0,
eyee5,37.1,-6.2,2.0,17.0,95.0,60.0,31.0,25.0,11.0,24.0,22.0
eyeeb,37.2,-6.3,4.0,22.0,57.0,62.0,48.0,24.0,28.0,37.0,14.0
eyeek,37.2,-6.1,1.0,4.0,24.0,45.0,40.0,25.0,9.0,2.0,3.0
eyef2,37.0,-6.0,8.0,50.0,227.0,132.0,125.0,111.0,76.0,101.0,75.0
eyefg,37.1,-5.8,7.0,28.0,54.0,19.0,15.0,27.0,26.0,27.0,22.0
eyefz,37.1,-5.6,11.0,41.0,86.0,87.0,76.0,62.0,53.0,75.0,47.0
eyeg2,37.2,-6.0,1.0,3.0,6.0,9.0,14.0,15.0,6.0,10.0,8.0
eyeg3,37.2,-5.9,32.0,120.0,397.0,382.0,331.0,187.0,145.0,282.0,138.0
eyegb,37.2,-6.0,16.0,117.0,742.0,336.0,178.0,132.0,106.0,201.0,152.0
eyegm,37.2,-5.7,7.0,17.0,64.0,70.0,58.0,54.0,34.0,33.0,34.0
eyegs,37.2,-5.8,188.0,778.0,1679.0,1381.0,1372.0,1106.0,840.0,1401.0,1023.0
eyeh0,37.3,-7.0,33.0,73.0,175.0,132.0,169.0,114.0,96.0,284.0,163.0
eyeh1,37.3,-7.0,1.0,4.0,6.0,,2.0,,3.0,,2.0
eyeh4,37.3,-6.9,2.0,4.0,15.0,8.0,10.0,28.0,23.0,42.0,14.0
eyeh7,37.3,-6.9,69.0,273.0,491.0,246.0,350.0,277.0,188.0,283.0,129.0
eyeh9,37.4,-7.0,9.0,39.0,108.0,46.0,82.0,23.0,15.0,37.0,12.0
eyehh,37.3,-6.8,48.0,176.0,404.0,250.0,186.0,178.0,131.0,196.0,79.0
eyehk,37.3,-6.8,26.0,132.0,150.0,147.0,193.0,178.0,141.0,169.0,117.0
eyehn,37.3,-6.7,2.0,10.0,13.0,6.0,8.0,3.0,6.0,9.0,7.0
eyehp,37.3,-6.7,2.0,3.0,18.0,4.0,5.0,3.0,1.0,6.0,1.0
eyehr,37.3,-6.7,15.0,80.0,164.0,164.0,229.0,133.0,89.0,178.0,113.0
eyehs,37.4,-6.8,5.0,36.0,83.0,43.0,64.0,55.0,84.0,115.0,68.0
eyehv,37.4,-6.8,4.0,10.0,59.0,62.0,42.0,19.0,7.0,26.0,9.0
eyehz,37.4,-6.7,1.0,,3.0,17.0,7.0,6.0,1.0,12.0,1.0
eyejx,37.6,-6.7,2.0,12.0,11.0,13.0,2.0,2.0,1.0,7.0,17.0
eyejy,37.6,-6.7,31.0,104.0,258.0,128.0,117.0,69.0,135.0,209.0,105.0
eyek1,37.3,-6.6,2.0,24.0,60.0,73.0,82.0,61.0,81.0,61.0,44.0
eyek7,37.3,-6.5,16.0,68.0,152.0,92.0,109.0,102.0,116.0,115.0,70.0
eyek8,37.4,-6.7,28.0,34.0,66.0,90.0,63.0,56.0,49.0,34.0,21.0
eyekd,37.4,-6.6,17.0,72.0,164.0,117.0,102.0,86.0,85.0,108.0,84.0
eyekk,37.3,-6.5,3.0,2.0,6.0,4.0,6.0,1.0,4.0,3.0,1.0
eyeks,37.4,-6.5,4.0,9.0,22.0,10.0,13.0,15.0,10.0,12.0,12.0
eyekw,37.4,-6.4,14.0,34.0,117.0,92.0,61.0,58.0,45.0,53.0,36.0
eyekx,37.4,-6.4,3.0,8.0,28.0,19.0,9.0,6.0,11.0,7.0,7.0
eyeky,37.4,-6.4,4.0,20.0,87.0,55.0,41.0,26.0,18.0,14.0,19.0
eyenv,37.8,-6.8,1.0,4.0,12.0,8.0,2.0,3.0,2.0,2.0,2.0
eyepc,37.9,-7.0,2.0,13.0,36.0,18.0,13.0,14.0,5.0,19.0,17.0
eyepq,37.9,-6.7,1.0,,,,1.0,1.0,,1.0,
eyepr,37.9,-6.7,1.0,,,,,,,,
eyeps,37.9,-6.8,8.0,20.0,126.0,87.0,56.0,52.0,39.0,38.0,33.0
eyepu,37.9,-6.8,2.0,6.0,11.0,42.0,93.0,44.0,43.0,19.0,18.0
eyepw,37.9,-6.7,13.0,18.0,60.0,23.0,29.0,23.0,44.0,20.0,13.0
eyeq2,37.7,-6.7,10.0,16.0,48.0,38.0,44.0,26.0,34.0,59.0,36.0
eyeq3,37.7,-6.6,3.0,15.0,45.0,26.0,45.0,39.0,22.0,33.0,20.0
eyeq5,37.6,-6.5,1.0,8.0,11.0,6.0,5.0,10.0,5.0,13.0,3.0
eyeq6,37.7,-6.6,1.0,,10.0,9.0,21.0,15.0,30.0,21.0,16.0
eyeq7,37.7,-6.5,2.0,25.0,98.0,175.0,166.0,83.0,44.0,93.0,49.0
eyeqf,37.8,-6.6,2.0,10.0,16.0,15.0,26.0,33.0,6.0,6.0,7.0
eyer2,37.9,-6.7,1.0,1.0,4.0,2.0,4.0,1.0,,3.0,2.0
eyerd,37.9,-6.6,27.0,84.0,224.0,180.0,214.0,131.0,124.0,166.0,128.0
eyerm,37.9,-6.4,1.0,4.0,9.0,3.0,,1.0,2.0,11.0,9.0
eyes0,37.3,-6.3,31.0,131.0,330.0,346.0,527.0,360.0,149.0,206.0,143.0
eyes1,37.3,-6.3,1.0,13.0,32.0,24.0,26.0,18.0,20.0,32.0,19.0
eyes6,37.3,-6.2,2.0,7.0,6.0,5.0,12.0,9.0,5.0,12.0,11.0
eyes9,37.4,-6.3,9.0,22.0,117.0,134.0,148.0,102.0,122.0,171.0,85.0
eyesd,37.4,-6.2,31.0,102.0,281.0,199.0,247.0,173.0,214.0,305.0,142.0
eyese,37.4,-6.2,38.0,161.0,323.0,282.0,308.0,299.0,200.0,264.0,149.0
eyesg,37.4,-6.2,16.0,66.0,112.0,135.0,88.0,77.0,58.0,58.0,58.0
eyesh,37.3,-6.1,10.0,35.0,166.0,238.0,321.0,16.0,14.0,32.0,5.0
eyesj,37.3,-6.1,7.0,91.0,239.0,231.0,255.0,157.0,146.0,121.0,84.0
eyesk,37.3,-6.1,3.0,18.0,95.0,85.0,186.0,129.0,128.0,136.0,83.0
eyesm,37.3,-6.1,14.0,59.0,334.0,201.0,213.0,52.0,82.0,137.0,63.0
eyesn,37.3,-6.0,82.0,300.0,731.0,588.0,494.0,402.0,382.0,482.0,259.0
eyesp,37.3,-6.0,2.0,,1.0,,,1.0,3.0,7.0,2.0
eyesq,37.3,-6.0,109.0,469.0,1458.0,1515.0,1472.0,1265.0,1102.0,1223.0,712.0
eyesr,37.3,-6.0,1.0,9.0,24.0,46.0,22.0,25.0,12.0,21.0,15.0
eyess,37.4,-6.1,45.0,118.0,510.0,619.0,684.0,432.0,248.0,257.0,219.0
eyest,37.4,-6.1,50.0,165.0,616.0,543.0,601.0,438.0,347.0,464.0,261.0
eyesu,37.4,-6.1,1.0,24.0,78.0,70.0,95.0,49.0,23.0,27.0,16.0
eyesv,37.4,-6.1,31.0,93.0,338.0,408.0,239.0,194.0,162.0,226.0,173.0
eyesw,37.4,-6.0,57.0,312.0,1070.0,1501.0,1295.0,1116.0,895.0,777.0,601.0
eyesx,37.4,-6.0,10918.0,43129.0,118381.0,97458.0,103754.0,76538.0,69129.0,81599.0,48266.0
eyesy,37.4,-6.0,87.0,373.0,1216.0,1018.0,1025.0,632.0,556.0,747.0,401.0
eyesz,37.4,-6.0,84.0,279.0,643.0,557.0,705.0,478.0,412.0,418.0,273.0
eyet3,37.5,-6.3,5.0,24.0,108.0,56.0,99.0,101.0,66.0,50.0,46.0
eyet7,37.5,-6.2,30.0,118.0,213.0,208.0,268.0,167.0,164.0,225.0,131.0
eyetn,37.5,-6.0,3.0,8.0,44.0,41.0,89.0,33.0,55.0,58.0,37.0
eyetp,37.5,-6.0,21.0,101.0,287.0,214.0,188.0,166.0,129.0,207.0,140.0
eyetr,37.5,-6.0,40.0,142.0,353.0,432.0,741.0,363.0,313.0,392.0,194.0
eyets,37.6,-6.1,1.0,,,,,,,,
eyetw,37.6,-6.0,7.0,66.0,119.0,131.0,101.0,87.0,52.0,52.0,38.0
eyeu0,37.3,-6.0,65.0,236.0,431.0,344.0,261.0,126.0,118.0,229.0,119.0
eyeu1,37.3,-5.9,127.0,587.0,1580.0,1157.0,1319.0,1050.0,732.0,981.0,591.0
eyeu2,37.3,-6.0,59.0,270.0,891.0,839.0,843.0,676.0,590.0,675.0,431.0
eyeu3,37.3,-5.9,13.0,41.0,119.0,138.0,175.0,58.0,74.0,105.0,49.0
eyeu4,37.3,-5.9,7.0,28.0,61.0,35.0,33.0,37.0,42.0,44.0,10.0
eyeu6,37.3,-5.9,10.0,29.0,91.0,149.0,137.0,146.0,146.0,132.0,69.0
eyeu7,37.3,-5.8,199.0,890.0,2435.0,2615.0,2552.0,1446.0,1177.0,1360.0,993.0
eyeu8,37.4,-6.0,179.0,514.0,1548.0,1282.0,1178.0,875.0,983.0,1047.0,639.0
eyeu9,37.4,-5.9,211.0,1026.0,5235.0,6812.0,4146.0,7665.0,4375.0,23630.0,2370.0
eyeub,37.4,-6.0,56.0,264.0,621.0,758.0,972.0,495.0,382.0,334.0,416.0
eyeuc,37.4,-5.9,89.0,278.0,609.0,585.0,513.0,237.0,290.0,472.0,231.0
eyeuf,37.4,-5.9,1.0,2.0,2.0,,4.0,1.0,,,
eyeug,37.4,-5.8,1.0,9.0,22.0,6.0,3.0,1.0,,3.0,1.0
eyeuh,37.3,-5.8,4.0,23.0,95.0,70.0,80.0,39.0,26.0,58.0,20.0
eyeum,37.3,-5.7,2.0,10.0,5.0,6.0,12.0,18.0,10.0,22.0,5.0
eyeus,37.4,-5.8,5.0,47.0,39.0,20.0,82.0,55.0,36.0,30.0,16.0
eyeut,37.4,-5.7,55.0,284.0,1055.0,841.0,698.0,599.0,625.0,779.0,528.0
eyeuy,37.4,-5.7,65.0,113.0,274.0,185.0,139.0,189.0,182.0,174.0,107.0
eyev0,37.5,-6.0,15.0,26.0,63.0,56.0,91.0,59.0,62.0,54.0,32.0
eyev1,37.5,-5.9,3.0,9.0,17.0,39.0,28.0,10.0,13.0,7.0,16.0
eyev2,37.5,-6.0,11.0,18.0,14.0,14.0,19.0,9.0,11.0,10.0,10.0
eyev3,37.5,-5.9,2.0,16.0,20.0,22.0,3.0,6.0,10.0,3.0,3.0
eyevb,37.6,-6.0,3.0,5.0,48.0,36.0,23.0,23.0,10.0,32.0,21.0
eyevc,37.6,-5.9,2.0,,3.0,1.0,5.0,,3.0,2.0,
eyevd,37.6,-5.9,21.0,88.0,135.0,124.0,90.0,81.0,109.0,118.0,60.0
eyevf,37.6,-5.9,3.0,21.0,45.0,70.0,53.0,38.0,28.0,55.0,25.0
eyevg,37.6,-5.8,8.0,72.0,262.0,256.0,267.0,137.0,114.0,88.0,70.0
eyevp,37.5,-5.6,23.0,129.0,267.0,162.0,174.0,104.0,138.0,99.0,62.0
eyevv,37.6,-5.7,33.0,57.0,133.0,134.0,108.0,66.0,66.0,93.0,44.0
eyew2,37.7,-6.3,1.0,6.0,34.0,39.0,33.0,10.0,16.0,15.0,6.0
eyew7,37.7,-6.2,1.0,,,,,,,,
eyew8,37.7,-6.3,16.0,102.0,183.0,143.0,47.0,28.0,16.0,23.0,42.0
eyewr,37.7,-6.0,5.0,13.0,33.0,41.0,39.0,34.0,22.0,30.0,15.0
eyews,37.7,-6.1,2.0,8.0,21.0,16.0,19.0,9.0,4.0,9.0,6.0
eyexg,37.9,-6.2,1.0,4.0,4.0,8.0,6.0,2.0,1.0,,3.0
eyey5,37.6,-5.8,1.0,,1.0,7.0,1.0,1.0,1.0,6.0,2.0
eyeym,37.7,-5.7,13.0,64.0,135.0,54.0,82.0,40.0,46.0,60.0,27.0
eyeyn,37.6,-5.7,4.0,12.0,12.0,12.0,6.0,13.0,13.0,9.0,2.0
eyezk,37.9,-5.8,5.0,25.0,43.0,19.0,23.0,11.0,12.0,16.0,15.0
eyezu,37.9,-5.8,3.0,21.0,35.0,23.0,17.0,11.0,16.0,17.0,15.0
eyezy,37.9,-5.7,1.0,,2.0,,2.0,,,,
eyfcw,38.3,-7.1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
eyffk,38.4,-7.2,5.0,10.0,23.0,18.0,12.0,10.0,7.0,7.0,5.0
eyfg4,38.5,-7.3,6.0,44.0,87.0,11.0,9.0,7.0,6.0,12.0,12.0
eyfgp,38.5,-7.1,4.0,2.0,15.0,5.0,3.0,6.0,3.0,5.0,2.0
eyfu7,38.7,-7.2,1.0,2.0,16.0,34.0,9.0,11.0,2.0,5.0,
eyfun,38.7,-7.1,24.0,112.0,263.0,179.0,211.0,165.0,158.0,193.0,110.0
eyfuq,38.7,-7.1,1.0,1.0,12.0,3.0,,,1.0,2.0,
eyfyg,39.2,-7.2,1.0,6.0,40.0,39.0,34.0,34.0,19.0,14.0,8.0
eyfze,39.3,-7.2,5.0,4.0,13.0,8.0,13.0,45.0,49.0,58.0,37.0
eyfzh,39.2,-7.2,3.0,18.0,35.0,10.0,32.0,13.0,15.0,9.0,8.0
eyfzv,39.4,-7.1,13.0,30.0,92.0,66.0,29.0,30.0,31.0,52.0,27.0
eyg0g,38.1,-6.9,5.0,12.0,26.0,10.0,17.0,12.0,16.0,9.0,6.0
eyg1d,38.3,-6.9,1.0,1.0,,,,,,,
eyg1f,38.3,-6.9,1.0,22.0,36.0,32.0,32.0,35.0,35.0,71.0,40.0
eyg1v,38.3,-6.8,12.0,2.0,9.0,2.0,5.0,6.0,8.0,9.0,2.0
eyg1w,38.3,-6.7,12.0,28.0,90.0,18.0,39.0,14.0,26.0,12.0,5.0
eyg28,38.1,-6.7,2.0,8.0,17.0,30.0,18.0,12.0,8.0,7.0,23.0
eyg2e,38.1,-6.5,1.0,,2.0,,,,,,
eyg2g,38.1,-6.5,3.0,6.0,14.0,8.0,7.0,1.0,2.0,2.0,
eyg2m,38.0,-6.4,1.0,12.0,21.0,21.0,20.0,18.0,8.0,19.0,14.0
eyg30,38.2,-6.7,14.0,49.0,61.0,32.0,49.0,24.0,28.0,35.0,38.0
eyg41,38.3,-7.0,5.0,14.0,28.0,16.0,16.0,3.0,5.0,19.0,9.0
eyg4j,38.3,-6.8,6.0,25.0,76.0,58.0,42.0,24.0,25.0,25.0,19.0
eyg4n,38.3,-6.7,13.0,39.0,98.0,55.0,71.0,43.0,29.0,42.0,62.0
eyg4z,38.5,-6.7,2.0,7.0,27.0,10.0,3.0,13.0,7.0,10.0,7.0
eyg5c,38.6,-7.0,17.0,35.0,147.0,98.0,116.0,44.0,44.0,63.0,38.0
eyg5h,38.5,-6.8,9.0,29.0,44.0,39.0,53.0,14.0,18.0,36.0,24.0
eyg5s,38.6,-6.8,2.0,7.0,12.0,2.0,4.0,4.0,2.0,3.0,8.0
eyg5t,38.6,-6.8,7.0,8.0,29.0,13.0,22.0,17.0,16.0,59.0,41.0
eyg61,38.3,-6.6,2.0,4.0,2.0,6.0,7.0,5.0,3.0,,
eyg6n,38.3,-6.4,3.0,5.0,6.0,3.0,3.0,1.0,2.0,6.0,1.0
eyg6t,38.4,-6.4,20.0,102.0,255.0,240.0,210.0,163.0,148.0,161.0,97.0
eyg6w,38.4,-6.4,4.0,9.0,14.0,10.0,8.0,9.0,7.0,14.0,5.0
eyg6x,38.4,-6.4,3.0,20.0,63.0,51.0,86.0,40.0,30.0,26.0,9.0
eyg6y,38.5,-6.4,2.0,4.0,8.0,1.0,1.0,,,,
eyg71,38.5,-6.6,1.0,5.0,54.0,29.0,33.0,22.0,27.0,23.0,11.0
eyg72,38.6,-6.7,3.0,13.0,29.0,24.0,28.0,24.0,32.0,25.0,35.0
eyg74,38.5,-6.6,17.0,8.0,26.0,22.0,46.0,15.0,21.0,14.0,19.0
eyg79,38.6,-6.6,16.0,41.0,99.0,32.0,76.0,56.0,80.0,125.0,42.0
eyg7e,38.6,-6.5,13.0,41.0,66.0,19.0,34.0,22.0,28.0,43.0,15.0
eyg7j,38.5,-6.4,20.0,98.0,219.0,69.0,64.0,48.0,92.0,151.0,63.0
eyg7r,38.6,-6.4,20.0,64.0,212.0,151.0,166.0,125.0,107.0,210.0,113.0
eyg7u,38.6,-6.5,16.0,30.0,62.0,26.0,44.0,42.0,46.0,79.0,38.0
eyg7v,38.6,-6.4,1.0,10.0,17.0,15.0,25.0,6.0,5.0,5.0,2.0
eyg80,38.0,-6.3,1.0,3.0,5.0,6.0,1.0,11.0,4.0,2.0,
eyg89,38.1,-6.3,7.0,41.0,131.0,102.0,82.0,65.0,22.0,54.0,25.0
eyg8k,38.0,-6.1,2.0,24.0,34.0,61.0,178.0,98.0,12.0,4.0,3.0
eyg93,38.2,-6.3,1.0,,,,,,,1.0,
eyg94,38.2,-6.2,1.0,10.0,16.0,4.0,1.0,7.0,8.0,6.0,1.0
eyg98,38.3,-6.3,19.0,87.0,231.0,193.0,162.0,120.0,108.0,97.0,58.0
eyg9b,38.3,-6.3,11.0,23.0,48.0,7.0,30.0,24.0,29.0,32.0,18.0
eyg9f,38.3,-6.2,1.0,3.0,22.0,17.0,9.0,10.0,2.0,4.0,1.0
eyg9w,38.3,-6.0,5.0,4.0,18.0,7.0,16.0,6.0,12.0,17.0,8.0
eyg9x,38.3,-6.0,8.0,31.0,103.0,66.0,83.0,64.0,50.0,87.0,41.0
eygbe,38.1,-5.8,1.0,26.0,45.0,33.0,43.0,29.0,29.0,45.0,39.0
eygbq,38.0,-5.7,2.0,9.0,22.0,8.0,13.0,7.0,13.0,17.0,10.0
eygbr,38.0,-5.6,1.0,,,,,,,,
eygby,38.1,-5.7,2.0,2.0,6.0,2.0,5.0,10.0,8.0,16.0,9.0
eygc7,38.2,-5.8,1.0,5.0,16.0,6.0,12.0,10.0,5.0,12.0,9.0
eygc8,38.3,-6.0,2.0,11.0,14.0,,1.0,,,,
eygcd,38.3,-5.9,1.0,2.0,4.0,2.0,2.0,1.0,,1.0,2.0
eygcg,38.3,-5.8,9.0,41.0,67.0,27.0,28.0,19.0,27.0,55.0,27.0
eygcw,38.3,-5.7,19.0,64.0,117.0,84.0,125.0,69.0,63.0,68.0,44.0
eygd5,38.3,-6.2,17.0,36.0,48.0,74.0,56.0,38.0,34.0,35.0,13.0
eygdg,38.5,-6.2,1.0,3.0,16.0,,3.0,4.0,5.0,4.0,
eygdh,38.3,-6.1,1.0,5.0,19.0,19.0,9.0,17.0,9.0,19.0,20.0
eygdp,38.3,-6.0,1.0,,,,,,,,
eygdr,38.4,-6.0,14.0,48.0,66.0,7.0,17.0,8.0,16.0,17.0,8.0
eygdw,38.4,-6.0,2.0,3.0,10.0,5.0,4.0,3.0,3.0,2.0,1.0
eyge0,38.5,-6.3,5.0,10.0,35.0,31.0,27.0,26.0,15.0,17.0,5.0
eyge2,38.6,-6.3,16.0,17.0,28.0,3.0,4.0,6.0,3.0,14.0,12.0
eyge3,38.6,-6.3,22.0,42.0,115.0,140.0,55.0,33.0,70.0,81.0,43.0
eyge6,38.6,-6.2,45.0,99.0,234.0,102.0,128.0,73.0,71.0,97.0,54.0
eyged,38.6,-6.2,3.0,6.0,7.0,1.0,,2.0,3.0,3.0,2.0
eygg5,38.5,-5.8,5.0,11.0,57.0,39.0,26.0,12.0,11.0,17.0,20.0
eyggv,38.6,-5.7,3.0,2.0,8.0,10.0,19.0,10.0,4.0,7.0,5.0
eyggx,38.6,-5.6,1.0,,,,,,8.0,,
eyggz,38.6,-5.6,5.0,9.0,29.0,12.0,23.0,10.0,8.0,31.0,21.0
eyghc,38.8,-7.0,19.0,87.0,63.0,54.0,64.0,60.0,64.0,44.0,12.0
eyghg,38.8,-6.9,4.0,9.0,14.0,9.0,14.0,4.0,9.0,21.0,4.0
eyghk,38.7,-6.8,3.0,3.0,25.0,4.0,9.0,14.0,8.0,16.0,13.0
eygj1,38.9,-7.0,1156.0,4181.0,10640.0,8248.0,8740.0,6802.0,6974.0,7473.0,4673.0
eygj3,38.9,-7.0,1.0,6.0,18.0,10.0,12.0,13.0,4.0,6.0,11.0
eygj5,38.9,-6.9,9.0,45.0,212.0,211.0,225.0,255.0,365.0,140.0,90.0
eygj6,38.9,-6.9,1.0,2.0,33.0,26.0,22.0,20.0,18.0,23.0,3.0
eygjk,38.9,-6.8,1.0,,5.0,10.0,6.0,14.0,14.0,9.0,4.0
eygjn,38.9,-6.7,7.0,33.0,246.0,412.0,126.0,131.0,59.0,42.0,86.0
eygjq,38.9,-6.7,2.0,3.0,17.0,5.0,5.0,10.0,8.0,10.0,7.0
eygjr,38.9,-6.7,9.0,24.0,55.0,24.0,16.0,19.0,10.0,22.0,18.0
eygjs,39.0,-6.8,2.0,35.0,48.0,60.0,53.0,13.0,44.0,44.0,42.0
eygk2,38.7,-6.7,4.0,5.0,5.0,3.0,6.0,5.0,2.0,6.0,6.0
eygk7,38.7,-6.5,2.0,24.0,35.0,11.0,14.0,7.0,8.0,28.0,26.0
eygkc,38.8,-6.6,4.0,10.0,36.0,27.0,15.0,19.0,24.0,28.0,22.0
eygkn,38.7,-6.4,186.0,577.0,1352.0,897.0,830.0,645.0,602.0,900.0,570.0
eygkw,38.8,-6.4,2.0,12.0,31.0,16.0,42.0,29.0,32.0,38.0,15.0
eygm1,38.9,-6.6,10.0,37.0,93.0,73.0,46.0,35.0,13.0,34.0,18.0
eygm3,38.9,-6.6,43.0,166.0,611.0,462.0,491.0,383.0,379.0,347.0,269.0
eygmj,38.9,-6.4,16.0,44.0,202.0,91.0,52.0,26.0,83.0,96.0,60.0
eygmk,38.9,-6.5,11.0,26.0,37.0,6.0,8.0,12.0,9.0,13.0,12.0
eygmn,38.9,-6.4,22.0,95.0,189.0,137.0,165.0,109.0,81.0,154.0,148.0
eygmq,38.9,-6.4,8.0,21.0,35.0,21.0,33.0,33.0,31.0,32.0,22.0
eygmr,38.9,-6.4,315.0,882.0,2653.0,2241.0,2288.0,1949.0,1701.0,1996.0,1191.0
eygmt,39.0,-6.4,3.0,4.0,14.0,9.0,4.0,1.0,9.0,2.0,6.0
eygmw,39.0,-6.4,9.0,42.0,135.0,120.0,68.0,105.0,1337.0,115.0,63.0
eygmx,39.0,-6.4,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0
eygnr,39.1,-6.7,5.0,15.0,21.0,5.0,17.0,13.0,8.0,26.0,13.0
eygns,39.1,-6.8,11.0,43.0,56.0,20.0,23.0,14.0,23.0,16.0,20.0
eygp0,39.2,-7.0,9.0,52.0,77.0,43.0,94.0,50.0,58.0,62.0,25.0
eygq5,39.0,-6.5,11.0,36.0,85.0,8.0,7.0,9.0,3.0,4.0,5.0
eygqc,39.2,-6.6,13.0,22.0,66.0,15.0,19.0,16.0,29.0,36.0,17.0
eygqp,39.0,-6.4,1.0,,9.0,2.0,2.0,5.0,5.0,3.0,
eygrb,39.4,-6.7,9.0,5.0,9.0,5.0,2.0,5.0,3.0,4.0,4.0
eygs9,38.8,-6.3,17.0,38.0,62.0,28.0,35.0,12.0,34.0,24.0,21.0
eygsf,38.8,-6.2,9.0,17.0,43.0,38.0,48.0,44.0,11.0,29.0,34.0
eygsh,38.7,-6.1,2.0,6.0,12.0,8.0,29.0,35.0,46.0,12.0,15.0
eygsv,38.8,-6.1,1.0,1.0,13.0,2.0,,4.0,7.0,4.0,6.0
eygsy,38.8,-6.0,1.0,,2.0,14.0,11.0,8.0,8.0,14.0,2.0
eygt2,38.9,-6.3,1.0,12.0,30.0,11.0,12.0,6.0,4.0,13.0,6.0
eygt4,38.9,-6.2,12.0,20.0,28.0,24.0,18.0,26.0,11.0,12.0,8.0
eygt8,39.0,-6.3,14.0,7.0,9.0,2.0,4.0,1.0,,26.0,55.0
eygtb,39.0,-6.3,6.0,3.0,19.0,9.0,18.0,4.0,10.0,10.0,15.0
eygtd,39.0,-6.2,126.0,180.0,,,,,,,
eygte,39.0,-6.2,6.0,4.0,8.0,5.0,,1.0,4.0,10.0,3.0
eygtj,38.9,-6.1,8.0,37.0,114.0,79.0,66.0,46.0,115.0,493.0,94.0
eygtr,38.9,-6.0,1.0,2.0,12.0,6.0,2.0,6.0,9.0,29.0,7.0
eygtz,39.0,-6.0,3.0,6.0,12.0,4.0,4.0,11.0,9.0,13.0,10.0
eyguh,38.7,-5.8,2.0,4.0,47.0,55.0,58.0,99.0,87.0,85.0,47.0
eyguq,38.7,-5.7,11.0,27.0,37.0,13.0,32.0,33.0,31.0,52.0,25.0
eygv0,38.9,-6.0,1.0,14.0,42.0,48.0,26.0,47.0,56.0,29.0,18.0
eygv3,38.9,-5.9,1.0,1.0,6.0,,,4.0,5.0,11.0,4.0
eygv6,38.9,-5.9,4.0,15.0,36.0,25.0,28.0,10.0,40.0,31.0,7.0
eygv8,39.0,-6.0,18.0,41.0,103.0,77.0,96.0,101.0,206.0,95.0,40.0
eygvd,39.0,-5.9,38.0,152.0,540.0,522.0,476.0,264.0,261.0,386.0,199.0
eygvs,39.0,-5.8,67.0,226.0,678.0,571.0,800.0,517.0,381.0,437.0,321.0
eygvv,39.0,-5.7,1.0,3.0,18.0,19.0,11.0,8.0,10.0,5.0,
eygwf,39.2,-6.2,3.0,18.0,24.0,6.0,18.0,6.0,13.0,19.0,7.0
eygwg,39.2,-6.2,1172.0,3804.0,9554.0,7659.0,8682.0,6788.0,6160.0,7533.0,4711.0
eygwy,39.2,-6.0,12.0,25.0,37.0,22.0,34.0,17.0,36.0,41.0,24.0
eygx5,39.2,-6.2,5.0,43.0,54.0,41.0,49.0,59.0,53.0,52.0,28.0
eygx7,39.3,-6.2,2.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,2.0
eygx8,39.3,-6.3,1.0,5.0,6.0,,1.0,2.0,,1.0,1.0
eygxg,39.4,-6.2,1.0,3.0,9.0,13.0,19.0,11.0,12.0,9.0,11.0
eygxj,39.2,-6.1,1.0,7.0,15.0,1.0,4.0,4.0,36.0,12.0,13.0
eygxq,39.3,-6.0,1.0,,,,,,1.0,,
eygxr,39.3,-6.0,19.0,13.0,16.0,19.0,12.0,3.0,6.0,14.0,5.0
eygxv,39.4,-6.1,6.0,16.0,16.0,6.0,6.0,4.0,10.0,11.0,4.0
eygxx,39.3,-6.0,2.0,2.0,11.0,8.0,15.0,30.0,7.0,10.0,5.0
eygy0,39.0,-6.0,2.0,2.0,13.0,15.0,5.0,5.0,3.0,8.0,3.0
eygy5,39.0,-5.8,19.0,89.0,132.0,169.0,183.0,183.0,126.0,166.0,98.0
eygy9,39.1,-5.9,1.0,13.0,40.0,4.0,13.0,7.0,4.0,13.0,10.0
eygyc,39.2,-5.9,1.0,30.0,116.0,135.0,90.0,79.0,61.0,88.0,48.0
eygye,39.1,-5.8,1.0,,,,1.0,,,,1.0
eygyk,39.1,-5.8,1.0,,4.0,2.0,3.0,2.0,5.0,,
eygym,39.1,-5.7,1.0,1.0,8.0,5.0,4.0,6.0,3.0,3.0,5.0
eygyn,39.0,-5.7,8.0,35.0,150.0,120.0,49.0,67.0,36.0,45.0,23.0
eygyp,39.0,-5.6,3.0,8.0,20.0,22.0,24.0,12.0,15.0,5.0,8.0
eygyu,39.2,-5.8,1.0,4.0,30.0,24.0,49.0,56.0,17.0,10.0,4.0
eygyx,39.1,-5.6,5.0,12.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0
eygyy,39.2,-5.7,9.0,15.0,71.0,110.0,121.0,106.0,62.0,50.0,33.0
