datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-29,197,28,16,16,30666,22186,14895,0.41978,0,61,0,136,-0.03278,5.43745,4.22943,5.49793,-0.05489,-0.05549,-0.05934,0.08629,-0.04706,,,,
2020-04-30,224,25,18,16,46312,109267,12597,0.70232,2,95,0,127,-0.07454,5.37127,4.30757,5.39236,-0.01615,0.00927,-0.03519,0.05173,-0.00038,,,,
2020-05-01,188,22,8,6,16298,10859,7799,0.39986,0,100,0,88,0.05055,5.49664,4.18978,5.59065,,,,,,,,,
2020-05-02,163,14,3,14,16779,17540,82668,0.51109,3,65,0,95,-0.06835,5.34851,4.20143,5.36374,-0.02755,-0.04445,-0.05934,0.08347,-0.0443,,,,
2020-05-03,204,25,10,7,33537,10861,18991,0.24463,0,85,0,119,-0.0501,5.41662,4.21342,5.42589,,,,,,,,,
2020-05-04,205,19,8,19,16373,11433,23067,0.41117,0,107,0,98,-0.02783,5.40505,4.23957,5.38967,,,,,,,,,
2020-05-05,180,22,7,11,74658,18673,20572,0.20007,2,60,0,118,-0.10455,5.38385,4.26129,5.42168,,,,,,,,,
2020-05-06,187,16,9,16,25350,8704,50155,0.25559,1,81,1,104,-0.17691,5.35151,4.25171,5.42297,-0.0456,-0.05109,-0.04775,0.09616,-0.06785,,,,
2020-05-07,200,23,3,11,21214,5568,8888,0.2079,0,65,0,135,-0.00918,5.44677,4.14154,5.54728,,,,,,,,,
2020-05-08,203,19,4,15,16547,3840,47461,0.18836,1,74,0,128,-0.05715,5.38605,4.30327,5.41893,-0.05431,-0.04445,-0.05299,0.08352,-0.04757,,,,
2020-05-09,231,28,8,24,40614,7736,52690,0.16,0,70,3,158,-0.05874,5.33584,4.3381,5.41008,-0.02845,-0.05213,0.00452,0.06051,-0.04446,,,,
2020-05-10,156,9,5,9,8259,1780,24831,0.17731,0,87,0,69,-0.06659,5.41881,4.26244,5.40547,,,,,,,,,
2020-05-11,207,21,9,24,41973,21703,21000,0.34083,1,53,1,152,-0.0235,5.45869,4.19484,5.46704,-0.01964,-0.04877,0.01457,0.0369,-0.04186,,,,
2020-05-12,196,20,7,15,22399,9864,50699,0.30574,1,112,0,83,-0.0555,5.36907,4.19317,5.33261,,,,,,,,,
2020-05-13,215,20,5,14,60197,23061,13542,0.27698,1,81,0,133,-0.09807,5.31643,4.24312,5.28538,,,,,,,,,
2020-05-14,157,16,7,15,22779,7113,10973,0.23796,0,70,0,87,-0.12354,5.42578,4.29558,5.44888,,,,,,,,,
2020-05-15,129,11,5,11,34192,12661,50463,0.27023,5,50,0,74,0.00154,5.36055,4.27381,5.31363,,,,,,,,,
2020-05-16,149,19,3,13,33778,8686,54313,0.20455,0,52,1,96,-0.13155,5.30706,4.25609,5.3444,,,,,,,,,
2020-05-17,207,17,11,24,23359,20804,63915,0.47107,0,60,2,145,-0.16098,5.34402,4.20495,5.42453,-0.05442,-0.0508,-0.05934,0.08613,-0.04422,,,,
2020-05-18,193,17,10,9,44942,17515,10035,0.28043,1,94,0,98,-0.04989,5.39884,4.30318,5.47169,-0.01419,-0.09659,0.06839,-0.04401,-0.11313,,,,
