datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-26,2065,73,16,202,1267151,475451,3592879,0.27284,35,764,4,1262,0.07891,5.47606,4.27634,5.55312,-0.06002,-0.06122,-0.06141,0.08173,-0.06253,31,2,4,
2020-04-27,2523,75,22,237,1255948,680246,7230240,0.35133,28,985,7,1503,0.17267,5.49894,4.16653,5.60036,-0.03814,-0.05147,-0.026,0.05217,-0.04757,32,5,4,
2020-04-28,2364,72,19,194,2887323,205049,4278446,0.06631,30,952,10,1372,0.0793,5.48249,4.20087,5.57933,-0.02524,-0.01674,-0.03634,0.05399,-0.02428,32,5,4,
2020-04-29,2353,97,36,222,2625651,1011311,5364413,0.27806,41,939,13,1360,0.08399,5.50208,4.21348,5.59282,-0.05059,-0.02778,-0.05934,0.08538,-0.04391,32,5,4,
2020-04-30,2608,76,15,244,237368,905195,6962934,0.79225,26,1085,4,1493,0.06781,5.468,4.26888,5.5075,0.00263,-0.07001,0.04284,0.01693,-0.11004,40,5,4,
2020-05-01,2819,90,16,186,1066680,930568,3380853,0.46593,42,1151,13,1613,0.12669,5.45917,4.22665,5.59474,-0.01398,-0.00707,-0.01989,0.05517,-0.01597,40,5,4,
2020-05-02,2212,81,29,190,1134439,1093969,3900866,0.49092,23,874,5,1308,0.05711,5.44555,4.25984,5.55863,-0.02608,-0.05085,-0.03452,0.08347,-0.06156,34,5,4,
2020-05-03,2138,63,20,170,706512,116293,1404189,0.14134,36,861,6,1235,0.05252,5.47259,4.2426,5.52686,-0.05369,-0.0522,-0.06059,0.09132,-0.05431,34,5,4,
2020-05-04,2441,82,20,229,2339482,550477,5352695,0.19048,37,963,18,1422,-0.00844,5.43087,4.20596,5.48762,-0.01042,-0.04886,0.0173,0.05584,-0.04157,34,5,4,
2020-05-05,2275,69,25,208,1211496,1093412,5268712,0.47438,42,922,13,1298,0.03326,5.46201,4.20476,5.54926,,,,,,34,5,4,
2020-05-06,2036,63,18,223,1073513,227050,7315282,0.17458,19,828,18,1171,0.04723,5.49857,4.27732,5.60269,0.0015,0.00625,-0.00257,0.03242,-0.0016,34,5,4,
2020-05-07,2056,90,21,189,1338182,213266,5070213,0.13746,38,869,5,1143,0.11803,5.50251,4.23517,5.52892,0.0033,-0.04814,-0.00506,0.03557,-0.0308,34,5,4,
2020-05-08,1963,83,29,198,865812,1015440,2890884,0.53977,40,730,5,1187,0.09964,5.4689,4.25363,5.56789,0.01771,0.03455,-0.00187,0.05852,0.02774,34,9,4,
2020-05-09,1772,95,22,179,736411,1461111,2380493,0.66489,21,689,6,1056,0.0962,5.46934,4.29043,5.60955,0.00396,0.00334,-0.01694,0.06162,-0.00964,35,9,4,
2020-05-10,1576,88,28,131,602494,948967,1699288,0.61166,19,601,2,952,0.05422,5.41765,4.24761,5.54977,-0.05583,-0.05912,-0.05934,0.08497,-0.0628,36,9,4,
