datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-04-26,TUN,912,60,11,115,160374,49223,5319768,12,350,4,546,0.004,5.495,5.408,4.543,-0.038,0.000,-0.043,0.000,0.074,0.235,,949,216,38
2020-04-27,TUN,816,41,18,123,130658,73388,12897306,16,297,2,501,0.042,5.484,5.385,4.466,-0.049,-0.027,-0.031,0.016,0.069,0.360,,967,279,39
2020-04-28,TUN,860,59,30,129,166777,84290,4605000,7,402,6,445,-0.044,5.453,5.401,4.325,-0.020,-0.030,-0.041,0.013,0.074,0.336,,975,279,40
2020-04-29,TUN,924,41,30,159,51328,99304,9644303,13,377,6,528,-0.016,5.427,5.408,4.281,-0.031,0.000,-0.037,0.007,0.073,0.659,,980,294,40
2020-04-30,TUN,847,33,12,144,124470,38605,14512028,19,325,0,503,-0.006,5.478,5.378,4.332,0.015,0.027,-0.040,0.010,0.073,0.237,,994,305,41
2020-05-01,TUN,756,37,19,108,59842,62258,5572232,10,320,2,424,-0.016,5.485,5.423,4.226,-0.032,0.006,-0.042,0.012,0.073,0.510,,998,316,41
2020-05-02,TUN,751,33,12,149,113579,12474,9182998,18,331,2,400,-0.077,5.443,5.424,4.257,-0.005,-0.017,-0.045,0.015,0.072,0.099,,1009,323,42
2020-05-03,TUN,779,46,22,116,105758,95569,7424141,20,302,3,454,-0.011,5.318,5.348,4.258,-0.024,-0.027,-0.042,0.013,0.072,0.475,,1013,328,42
2020-05-04,TUN,789,40,23,118,172251,101218,11852777,11,363,4,411,-0.068,5.488,5.372,4.300,-0.041,-0.015,-0.040,0.015,0.073,0.370,,1018,406,43
2020-05-05,TUN,845,60,20,132,222114,104121,5569381,30,377,3,435,-0.023,5.454,5.408,4.225,-0.038,-0.057,-0.041,0.001,0.072,0.319,,1022,482,43
2020-05-06,TUN,789,39,17,138,65759,50099,10657773,19,323,2,445,-0.049,5.378,5.385,4.262,-0.036,0.015,-0.047,-0.007,0.077,0.432,,1025,591,43
2020-05-07,TUN,841,45,13,155,77576,56422,18895820,15,365,4,457,-0.064,5.409,5.335,4.274,-0.022,0.001,-0.040,0.020,0.072,0.421,,1026,600,44
2020-05-08,TUN,792,44,14,151,138666,34203,13512240,18,365,1,408,0.027,5.492,5.412,4.274,0.004,0.021,-0.041,0.003,0.075,0.198,,1030,638,45
2020-05-09,TUN,686,42,20,152,175772,32387,11084190,13,260,0,413,-0.058,5.484,5.435,4.314,-0.056,-0.031,-0.042,0.000,0.074,0.156,,1032,660,45
2020-05-10,TUN,655,31,14,117,49091,25372,7682985,10,248,3,394,-0.043,5.435,5.375,4.228,-0.036,-0.012,-0.037,0.002,0.073,0.341,,1032,700,45
2020-05-11,TUN,810,62,13,155,139030,69258,13953320,12,347,9,442,-0.001,5.514,5.412,4.252,-0.034,-0.005,-0.038,0.019,0.068,0.333,,1032,727,45
2020-05-12,TUN,824,46,13,128,130429,10112,9495960,11,365,4,444,-0.082,5.411,5.378,4.248,-0.043,0.017,-0.042,0.014,0.072,0.072,,1032,740,45
2020-05-13,TUN,865,45,15,138,96740,92591,16903413,15,362,4,484,-0.068,5.395,5.344,4.298,-0.049,-0.008,-0.041,0.014,0.074,0.489,,1032,759,45
2020-05-14,TUN,749,35,21,128,45043,65883,11400468,19,319,1,410,0.027,5.526,5.427,4.211,-0.072,-0.058,-0.044,0.003,0.077,0.594,,1032,770,45
2020-05-15,TUN,883,56,27,146,204415,32518,6724880,21,391,0,471,0.108,5.519,5.560,4.123,-0.026,-0.013,-0.045,0.011,0.073,0.137,,1035,802,45
2020-05-16,TUN,790,48,16,130,129532,70611,12340257,17,314,2,457,-0.031,5.476,5.440,4.281,-0.020,-0.008,-0.041,0.005,0.071,0.353,,1037,807,45
2020-05-17,TUN,730,46,25,122,180143,50262,9725527,12,322,4,392,-0.076,5.442,5.352,4.298,-0.022,-0.018,-0.036,0.012,0.068,0.218,,1037,816,45
2020-05-18,TUN,776,36,20,140,101708,72291,11454443,11,287,4,474,-0.003,5.408,5.387,4.246,-0.020,0.002,-0.039,0.021,0.071,0.415,,1043,819,46
2020-05-19,TUN,715,48,24,138,136099,74838,3612668,10,261,10,434,-0.001,5.422,5.360,4.315,-0.051,-0.037,-0.040,-0.005,0.070,0.355,,1044,826,47
2020-05-20,TUN,692,33,25,140,25011,101239,10387205,22,317,0,353,-0.016,5.439,5.379,4.286,-0.046,-0.049,-0.037,-0.003,0.073,0.802,,1045,862,47
2020-05-21,TUN,743,41,27,141,189288,106431,6825738,24,309,2,408,-0.039,5.418,5.392,4.212,-0.052,0.005,-0.039,0.017,0.067,0.360,,1046,883,47
2020-05-22,TUN,741,48,22,128,95132,114053,7424263,17,320,0,404,-0.051,5.501,5.360,4.268,-0.033,-0.012,-0.033,0.026,0.068,0.545,,1048,903,47
2020-05-23,TUN,695,45,8,128,88918,29637,10743241,9,328,3,355,-0.113,5.403,5.313,4.261,-0.010,0.002,-0.037,0.019,0.071,0.250,,1048,914,48
2020-05-24,TUN,591,33,11,102,44598,22280,5107452,9,246,1,335,-0.060,5.554,5.469,4.216,-0.005,-0.032,-0.037,0.016,0.068,0.333,,1051,917,48
2020-05-25,TUN,772,41,17,148,91624,34545,13344460,8,375,0,389,0.003,5.513,5.440,4.221,-0.020,-0.002,-0.041,0.010,0.071,0.274,,1051,919,48
2020-05-26,TUN,718,28,9,127,146657,41121,7071133,13,347,2,356,-0.008,5.394,5.337,4.297,-0.011,0.029,-0.034,0.004,0.072,0.219,,1051,929,48
2020-05-27,TUN,709,30,17,146,63926,67288,10696838,17,298,3,391,-0.125,5.360,5.353,4.241,-0.028,-0.020,-0.044,-0.006,0.077,0.513,,1051,929,48
2020-05-28,TUN,766,49,19,125,56845,33138,9126123,14,361,3,388,-0.090,5.336,5.328,4.275,-0.042,-0.045,-0.041,0.004,0.073,0.368,,1068,938,48
2020-05-29,TUN,778,52,7,117,136902,20998,7179300,13,304,1,460,-0.163,5.334,5.358,4.282,-0.032,-0.027,-0.046,-0.007,0.073,0.133,,1071,946,48
2020-05-30,TUN,694,25,6,102,29198,34939,7092601,17,251,0,426,-0.138,5.225,5.265,4.343,-0.034,-0.016,-0.033,0.000,0.071,0.545,,1076,950,48
2020-05-31,TUN,675,23,6,112,60449,8822,8867993,17,297,0,361,-0.164,5.331,5.308,4.269,-0.031,-0.032,-0.043,-0.010,0.074,0.127,,1077,960,48
2020-06-01,TUN,775,32,1,115,309147,7087,13859622,20,319,1,435,-0.112,5.314,5.333,4.326,-0.041,-0.009,-0.033,0.011,0.068,0.022,,1084,964,48
2020-06-02,TUN,804,34,5,133,122946,16868,15517512,18,341,6,439,-0.114,5.323,5.325,4.306,-0.023,-0.044,-0.045,-0.001,0.075,0.121,,1086,965,48
2020-06-03,TUN,682,25,8,104,47112,17016,7206844,15,271,1,395,-0.087,5.423,5.390,4.260,0.007,-0.015,-0.047,0.015,0.075,0.265,,1087,965,49
2020-06-04,TUN,650,15,11,122,151833,106366,12798944,22,254,2,372,-0.095,5.405,5.345,4.316,-0.005,0.001,-0.043,0.006,0.075,0.412,,1087,968,49
