datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-03-15,NCL,743,33,9,34,107634,59600,53956,1,286,2,454,-0.055,5.397,5.389,4.268,-0.037,-0.045,-0.045,-0.008,0.075,0.356,,0,0,0
2020-03-16,NCL,778,37,22,53,65134,171246,137381,3,309,5,461,-0.104,5.355,5.357,4.305,-0.058,-0.028,-0.038,-0.000,0.070,0.724,,0,0,0
2020-03-17,NCL,868,44,23,40,78202,590046,86903,3,412,1,452,-0.124,5.413,5.378,4.315,-0.062,-0.024,-0.037,0.003,0.070,0.883,,0,0,0
2020-03-18,NCL,769,44,21,45,86028,233700,262521,1,304,2,462,-0.058,5.367,5.349,4.310,-0.049,-0.033,-0.040,-0.009,0.069,0.731,,0,0,0
2020-03-19,NCL,917,49,22,58,130519,123442,176229,1,384,1,531,-0.046,5.339,5.348,4.339,-0.062,-0.041,-0.044,0.002,0.075,0.486,,2,0,0
2020-03-20,NCL,933,50,44,64,207187,135200,277626,1,372,2,558,-0.036,5.397,5.349,4.266,-0.051,-0.038,-0.043,0.006,0.072,0.395,,2,0,0
2020-03-21,NCL,782,29,29,41,57034,150511,75050,1,309,0,472,-0.074,5.370,5.337,4.262,-0.018,-0.009,-0.043,0.004,0.072,0.725,,4,0,0
2020-03-22,NCL,974,50,41,47,118913,152491,142330,2,370,1,601,-0.056,5.366,5.345,4.293,-0.040,-0.037,-0.042,0.001,0.072,0.562,,4,0,0
2020-03-23,NCL,914,45,33,54,151764,334219,229536,1,356,2,555,-0.082,5.381,5.329,4.300,-0.047,-0.038,-0.039,-0.000,0.072,0.688,,8,0,0
2020-03-24,NCL,889,63,38,56,221631,240364,201436,1,375,4,509,-0.046,5.381,5.335,4.261,-0.032,-0.026,-0.040,-0.000,0.069,0.520,,10,0,0
