datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-03-09,BLZ,en,147,108,11,0,8,11,0,5,21126,0,7321,21126,0,3950,0,69,0,78,0.014,5.343,5.339,4.317,0.031,,-0.045,-0.012,0.075,0.000,0.000,,,,,
2020-03-10,BLZ,en,194,135,11,4,20,9,3,14,61891,1885,57979,49060,827,51886,1,104,0,89,0.022,5.416,5.456,4.230,-0.048,0.049,-0.048,-0.002,0.075,0.030,0.017,,,,,
2020-03-11,BLZ,en,208,163,8,4,22,8,2,18,41513,23805,53042,41513,22866,35315,2,76,0,130,-0.098,5.227,5.257,4.215,-0.039,-0.031,-0.046,-0.013,0.072,0.364,0.355,,,,,
2020-03-12,BLZ,en,227,165,8,0,13,6,0,7,17766,0,17385,5416,0,4250,1,110,0,116,-0.076,5.425,5.406,4.386,-0.065,-0.061,-0.046,-0.021,0.069,0.000,0.000,,,,,
2020-03-13,BLZ,en,179,132,2,3,19,2,3,15,2418,815,36216,2418,815,23400,2,69,0,108,0.044,5.459,5.368,4.283,-0.043,-0.056,-0.054,-0.035,0.080,0.252,0.252,,,,,
2020-03-14,BLZ,en,175,121,8,2,7,8,1,5,50188,11648,10006,50188,11423,4480,2,81,0,92,0.037,5.468,5.462,4.306,-0.094,-0.054,-0.033,-0.036,0.069,0.188,0.185,,,,,
2020-03-15,BLZ,en,167,132,9,1,9,5,1,7,50536,12168,58349,36306,12168,54028,0,67,2,98,0.137,5.465,5.451,4.269,-0.031,-0.049,-0.054,-0.011,0.076,0.194,0.251,,,,,
2020-03-16,BLZ,en,165,116,9,4,15,7,0,12,35954,1257,77205,35151,0,72614,1,85,0,79,0.073,5.479,5.422,4.322,-0.079,-0.032,-0.041,0.001,0.074,0.034,0.000,,,,,
2020-03-17,BLZ,en,184,134,4,3,10,3,1,8,3767,1974,40032,3566,1567,38194,0,74,1,109,-0.012,5.476,5.400,4.243,-0.040,0.052,-0.045,0.006,0.074,0.344,0.305,,,,,
2020-03-18,BLZ,en,188,143,13,5,16,9,5,10,49793,46022,56037,46801,46022,52797,0,69,1,118,-0.006,5.313,5.314,4.307,-0.048,-0.057,-0.042,-0.039,0.077,0.480,0.496,,,,,
2020-03-19,BLZ,en,164,119,6,6,18,6,5,16,39301,11149,54303,39301,9782,52337,1,67,0,96,0.024,5.407,5.425,4.296,-0.070,-0.077,-0.046,-0.025,0.076,0.221,0.199,,,,,
2020-03-20,BLZ,en,174,132,4,3,16,4,2,13,16648,3015,49666,16648,808,38543,0,77,0,97,0.086,5.409,5.313,4.379,-0.082,-0.065,-0.036,0.007,0.070,0.153,0.046,,,,,
2020-03-21,BLZ,en,130,88,7,0,14,6,0,11,38135,0,49833,36286,0,27019,2,63,0,65,0.104,5.642,5.534,4.229,-0.080,-0.064,-0.042,0.009,0.066,0.000,0.000,,,,,
2020-03-22,BLZ,en,147,96,13,0,11,9,0,8,60002,0,18911,50288,0,18084,0,52,5,90,0.129,5.456,5.401,4.384,-0.030,-0.049,-0.048,0.004,0.079,0.000,0.000,,,,,
2020-03-23,BLZ,en,179,131,6,4,16,5,2,12,27302,14608,35179,15941,3780,32065,0,65,5,109,0.025,5.531,5.419,4.208,-0.009,-0.063,-0.044,0.003,0.075,0.349,0.192,,,,,
2020-03-24,BLZ,en,120,91,5,2,14,5,2,10,45991,22674,43991,45991,22674,37749,0,44,0,76,0.036,5.417,5.321,4.299,-0.044,-0.024,-0.051,-0.032,0.078,0.330,0.330,,1.000,1.000,0.000,0.000
2020-03-25,BLZ,en,151,115,5,3,18,5,3,15,28655,24880,1469980,28655,24880,67043,0,65,2,84,0.059,5.480,5.399,4.271,-0.040,-0.034,-0.047,0.003,0.076,0.465,0.465,,1.000,0.000,0.000,0.000
2020-03-26,BLZ,en,141,106,12,0,15,11,0,12,29178,0,34355,28820,0,32087,1,46,1,93,0.029,5.460,5.446,4.266,-0.052,0.004,-0.039,0.013,0.070,0.000,0.000,,2.000,1.000,0.000,0.000
2020-03-27,BLZ,en,129,98,8,2,11,7,2,9,30646,14857,58361,28308,14857,58308,2,42,0,85,0.012,5.431,5.365,4.234,0.002,-0.052,-0.045,0.033,0.073,0.327,0.344,,2.000,0.000,0.000,0.000
2020-03-28,BLZ,en,148,122,13,6,8,12,6,7,27749,46229,41557,27586,46229,41312,1,79,0,68,0.006,5.422,5.433,4.237,-0.010,-0.058,-0.035,-0.011,0.071,0.625,0.626,,2.000,0.000,0.000,0.000
2020-03-29,BLZ,en,144,102,5,3,9,3,3,4,1413409,13834,5587,11978,13834,3257,1,61,0,82,0.029,5.475,5.392,4.282,0.019,-0.041,-0.043,0.013,0.069,0.010,0.536,,2.000,0.000,0.000,0.000
2020-03-30,BLZ,en,143,114,19,2,12,19,2,8,130788,22634,44346,130788,22634,41380,0,47,0,96,-0.020,5.496,5.447,4.171,-0.045,-0.015,-0.041,-0.004,0.075,0.148,0.148,,2.000,0.000,0.000,0.000
2020-03-31,BLZ,en,135,109,6,8,11,6,6,9,37444,46945,51824,37444,46161,48594,2,63,1,69,-0.066,5.243,5.348,4.314,-0.089,-0.064,-0.044,-0.009,0.074,0.556,0.552,,3.000,1.000,0.000,0.000
2020-04-01,BLZ,en,131,89,3,5,6,2,5,4,1425911,28107,3746,25732,28107,2628,2,49,2,78,0.012,5.534,5.369,4.240,,,-0.044,-0.020,0.079,0.019,0.522,,3.000,0.000,0.000,0.000
2020-04-02,BLZ,en,148,115,5,3,9,3,2,6,24037,1985,32859,23630,1969,26674,0,38,1,109,-0.038,5.394,5.288,4.328,-0.068,-0.061,-0.039,0.017,0.072,0.076,0.077,,3.000,0.000,0.000,0.000
2020-04-03,BLZ,en,151,119,6,3,12,6,2,9,19016,708,53662,19016,610,41115,0,50,0,101,-0.045,5.476,5.440,4.208,-0.027,-0.041,-0.044,0.029,0.079,0.036,0.031,,3.000,0.000,0.000,0.000
2020-04-04,BLZ,en,139,104,13,7,16,13,4,10,85291,24345,57816,85291,13011,44608,0,43,1,95,0.006,5.446,5.380,4.195,-0.041,-0.054,-0.046,-0.013,0.075,0.222,0.132,,4.000,1.000,0.000,0.000
2020-04-05,BLZ,en,140,100,11,3,11,10,3,11,100065,21934,47613,89904,21934,47613,1,50,0,89,0.003,5.406,5.339,4.420,-0.018,-0.012,-0.047,-0.017,0.077,0.180,0.196,,4.000,0.000,0.000,0.000
2020-04-06,BLZ,en,149,123,14,1,11,11,0,10,19931,414,7101,19093,0,6356,1,56,0,92,0.017,5.503,5.481,4.146,-0.014,-0.054,-0.045,-0.003,0.076,0.020,0.000,,5.000,1.000,1.000,1.000
2020-04-07,BLZ,en,136,109,5,1,12,5,1,11,23970,11283,42291,23970,11283,42061,1,66,0,69,-0.003,5.392,5.274,4.281,0.008,0.015,-0.040,0.006,0.069,0.320,0.320,,7.000,2.000,1.000,0.000
