datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-09,381,13,12,53,14204,42793,132551,0.75079,1,174,0,206,-0.07963,5.38292,4.29413,5.4318,,,,,,44,1,1,
2020-04-10,369,7,8,48,14082,54089,93667,0.79343,0,162,0,207,0.01396,5.4118,4.22701,5.50308,,,,,,44,1,1,
2020-04-11,384,12,9,48,20633,11548,94515,0.35885,0,145,0,239,0.01908,5.39096,4.21035,5.39953,-0.05237,-0.05505,-0.05934,0.06869,-0.06603,46,1,1,
2020-04-12,434,7,4,57,27239,19256,160854,0.41415,2,158,0,274,0.06331,5.3036,4.20482,5.37954,,,,,,49,1,1,
2020-04-13,379,17,3,48,11437,13317,100584,0.53797,1,171,0,207,-0.03234,5.37867,4.32036,5.43276,,,,,,57,1,1,
2020-04-14,358,10,4,45,4889,15016,238742,0.75438,2,140,0,216,-0.02205,5.29605,4.36415,5.44521,,,,,,57,1,1,
2020-04-15,376,9,3,46,13383,6102,119238,0.31316,1,120,0,255,-0.00891,5.40869,4.27391,5.39733,,,,,,80,4,1,
2020-04-16,321,16,5,50,35897,3822,99055,0.09623,0,134,1,186,0.0872,5.31141,4.32867,5.34686,,,,,,80,4,1,
2020-04-17,385,11,5,45,17263,10459,95368,0.37728,0,173,0,212,-0.01354,5.28156,4.3211,5.18673,,,,,,108,7,1,
2020-04-18,373,7,3,62,16056,14198,109020,0.46929,0,140,0,233,0.11841,5.41562,4.24912,5.55148,,,,,,108,7,1,
2020-04-19,276,8,2,37,7982,4057,89821,0.33699,1,116,0,159,0.00347,5.43275,4.26985,5.54902,,,,,,109,7,1,
2020-04-20,327,5,7,43,27787,18752,106759,0.40293,3,140,1,183,-0.07815,5.30474,4.29524,5.36028,,,,,,120,7,1,
2020-04-21,382,18,9,55,17942,28938,140566,0.61728,4,146,0,232,-0.02981,5.39824,4.26796,5.45648,,,,,,156,16,1,
