datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-03-18,NAM,"en,sf,de",788,195,24,569,631,37,3,84,33,2,47,67763,3701,146613,50553,456,134248,8,345,0,435,0.084,5.569,5.463,4.242,-0.002,0.006,-0.045,0.008,0.073,0.052,0.009,,2,0,0,0
2020-03-19,NAM,"en,sf,de",749,157,33,559,612,40,5,89,36,4,60,48738,1680,240309,45596,1268,228817,1,284,2,462,0.057,5.473,5.432,4.240,-0.041,-0.030,-0.049,0.002,0.077,0.033,0.027,,2,0,0,0
2020-03-20,NAM,"en,sf,de",649,159,18,472,520,29,8,63,23,5,39,14253,2595,25490,9519,1488,20220,0,287,4,358,0.011,5.452,5.399,4.284,-0.061,-0.044,-0.040,0.007,0.074,0.154,0.135,,2,0,0,0
2020-03-21,NAM,"en,sf,de",706,175,35,496,551,28,3,56,24,1,25,11943,353,27726,10743,123,19858,0,262,0,444,-0.005,5.513,5.423,4.291,-0.043,-0.033,-0.049,-0.019,0.073,0.029,0.011,,3,1,0,0
2020-03-22,NAM,"en,sf,de",940,197,55,688,747,32,5,113,30,5,63,16881,2105,161871,12863,2105,143265,2,360,0,578,-0.012,5.523,5.427,4.246,-0.028,-0.014,-0.041,0.011,0.071,0.111,0.141,,3,0,0,0
2020-03-23,NAM,"en,sf,de",1052,299,33,720,866,35,7,133,30,6,66,30767,2292,174692,28221,1690,110363,5,402,0,645,0.105,5.503,5.437,4.276,-0.041,-0.045,-0.043,-0.006,0.070,0.069,0.057,,3,0,0,0
2020-03-24,NAM,"en,sf,de",1357,341,48,968,1159,41,6,91,37,6,54,35315,18603,156540,31422,18603,147569,6,521,0,830,0.091,5.547,5.483,4.208,-0.047,-0.024,-0.045,0.007,0.073,0.345,0.372,,3,0,0,0
2020-03-25,NAM,"en,sf,de",1172,319,47,806,992,26,7,156,22,7,102,14047,2102,322421,6425,2102,300417,2,423,0,747,0.130,5.600,5.507,4.222,-0.035,-0.007,-0.040,0.017,0.070,0.130,0.247,,3,0,0,0
2020-03-26,NAM,"en,sf,de",996,267,41,688,843,66,4,122,58,4,74,30652,1245,260011,27196,1245,246938,5,404,0,587,0.024,5.502,5.427,4.236,-0.027,-0.027,-0.039,0.016,0.071,0.039,0.044,,4,1,0,0
2020-03-27,NAM,"en,sf,de",1120,268,51,801,926,38,8,123,32,8,68,15940,1607,200593,12887,1607,173805,3,376,6,735,0.056,5.558,5.474,4.227,-0.045,-0.030,-0.035,0.020,0.066,0.092,0.111,,8,4,0,0
2020-03-28,NAM,"en,sf,de",1220,317,49,854,1014,38,11,125,32,9,60,41204,2173,201554,36725,1752,167580,6,407,0,807,0.114,5.615,5.491,4.261,0.005,0.005,-0.044,0.013,0.075,0.050,0.046,,8,0,0,0
2020-03-29,NAM,"en,sf,de",1083,257,46,780,881,46,10,152,38,8,98,74218,8276,357773,67201,7204,328138,3,398,0,682,0.102,5.548,5.486,4.295,-0.029,-0.027,-0.048,0.005,0.075,0.100,0.097,,8,0,0,0
2020-03-30,NAM,"en,sf,de",1003,269,41,693,838,44,5,110,38,4,54,36433,3742,371875,34133,2579,359176,6,352,1,644,0.059,5.496,5.448,4.225,-0.034,-0.003,-0.046,-0.002,0.072,0.093,0.070,,11,3,0,0
2020-03-31,NAM,"en,sf,de",889,233,32,624,740,36,8,113,34,6,62,10974,1478,271910,10333,1403,212610,4,375,2,508,0.088,5.548,5.443,4.244,-0.039,-0.016,-0.039,0.014,0.073,0.119,0.120,,11,0,0,0
2020-04-01,NAM,"en,sf,de",923,258,41,624,751,37,9,130,32,8,63,11462,3365,150870,8277,2435,129356,5,421,0,497,0.030,5.479,5.447,4.294,0.011,-0.024,-0.050,0.017,0.077,0.227,0.227,,11,0,0,0
2020-04-02,NAM,"en,sf,de",912,256,36,620,755,50,7,105,44,6,49,37480,9897,185267,34205,8828,172989,4,304,0,604,0.037,5.560,5.454,4.245,-0.033,0.007,-0.045,0.010,0.073,0.209,0.205,,13,2,0,0
2020-04-03,NAM,"en,sf,de",984,276,37,671,821,67,11,121,59,11,68,33677,7451,236465,31601,7451,225346,12,359,1,612,-0.041,5.508,5.426,4.223,-0.000,-0.008,-0.042,0.021,0.074,0.181,0.191,,13,0,0,0
2020-04-04,NAM,"en,sf,de",994,292,55,647,852,71,9,130,65,8,82,35045,3647,119294,28469,3290,90523,5,386,0,603,0.007,5.507,5.396,4.239,-0.020,-0.013,-0.042,0.009,0.068,0.094,0.104,,14,1,0,0
2020-04-05,NAM,"en,sf,de",1102,271,45,786,949,75,7,92,62,6,47,33402,6121,148748,22759,4373,137140,7,357,0,738,0.115,5.566,5.480,4.295,-0.007,0.011,-0.046,0.016,0.073,0.155,0.161,,14,0,0,0
2020-04-06,NAM,"en,sf,de",1117,320,43,754,944,68,15,136,58,13,75,38769,18247,380992,30162,17658,365183,5,520,2,590,0.038,5.512,5.480,4.248,0.018,-0.004,-0.044,0.013,0.076,0.320,0.369,,16,2,0,0
2020-04-07,NAM,"en,sf,de",1073,269,41,763,892,71,13,151,65,8,89,57608,4708,452118,56489,3435,434908,10,361,0,702,0.102,5.622,5.525,4.232,0.001,0.033,-0.045,0.012,0.078,0.076,0.057,,16,0,0,0
2020-04-08,NAM,"en,sf,de",990,287,46,657,808,53,6,151,50,5,78,37452,1523,643750,29291,1039,619080,15,323,0,652,0.091,5.565,5.492,4.197,0.017,-0.016,-0.049,-0.014,0.077,0.039,0.034,,16,0,0,0
2020-04-09,NAM,"en,sf,de",910,252,41,617,734,49,9,131,45,6,66,18468,9082,245171,12249,4299,226933,5,396,5,504,0.048,5.479,5.480,4.234,-0.005,0.010,-0.042,0.014,0.072,0.330,0.260,,16,0,0,0
2020-04-10,NAM,"en,sf,de",1020,265,38,717,850,71,10,106,68,10,57,28253,9784,317888,27121,9784,303868,11,424,0,585,0.024,5.443,5.427,4.167,-0.008,-0.002,-0.045,0.004,0.072,0.257,0.265,,16,0,0,0
2020-04-11,NAM,"en,sf,de",844,215,39,590,669,52,7,118,46,7,62,20391,13695,60640,16491,13695,45209,6,371,0,467,-0.002,5.514,5.445,4.246,-0.058,-0.034,-0.044,-0.007,0.076,0.402,0.454,,16,0,0,0
2020-04-12,NAM,"en,sf,de",901,227,60,614,729,54,10,105,49,8,54,32604,4894,158364,30742,3089,148030,4,325,0,572,-0.016,5.497,5.387,4.279,-0.029,-0.018,-0.048,0.013,0.075,0.131,0.091,,16,0,0,0
