datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-03-29,MUS,"mfe,fr,en",367,85,9,273,293,15,4,39,12,4,33,36282,10683,1108798,35861,10683,1107416,2,128,1,236,-0.008,5.411,5.356,4.307,-0.052,-0.014,-0.040,0.011,0.070,0.227,0.230,,102,8,2,0
2020-03-30,MUS,"mfe,fr,en",321,91,12,218,263,9,6,46,7,5,42,27293,12554,148307,26794,11196,130486,1,115,1,204,0.121,5.649,5.501,4.307,-0.025,-0.011,-0.046,0.002,0.075,0.315,0.295,,110,8,3,1
2020-03-31,MUS,"mfe,fr,en",335,90,10,235,298,22,6,46,20,6,37,43223,28383,107715,41762,28383,91884,3,138,2,192,-0.021,5.414,5.363,4.311,-0.016,-0.004,-0.046,0.001,0.074,0.396,0.405,,128,18,3,0
2020-04-01,MUS,"mfe,fr,en",288,60,8,220,233,18,5,36,13,5,30,35179,80144,68347,31813,80144,60512,2,168,0,118,-0.080,5.411,5.337,4.303,-0.011,-0.005,-0.042,0.017,0.070,0.695,0.716,,143,15,3,0
2020-04-02,MUS,"mfe,fr,en",345,99,13,233,290,21,3,39,17,3,36,21178,13629,97276,19224,13629,94094,3,136,0,206,-0.010,5.557,5.462,4.237,-0.031,0.009,-0.044,0.014,0.073,0.392,0.415,,154,11,5,2
2020-04-03,MUS,"mfe,fr,en",279,71,16,192,246,14,7,37,10,6,32,20072,16585,40916,16928,16442,40034,3,101,0,175,-0.035,5.442,5.379,4.202,-0.034,-0.004,-0.055,,0.080,0.452,0.493,,169,15,7,2
2020-04-04,MUS,"mfe,fr,en",396,97,17,282,349,17,12,44,16,11,36,21412,32641,86735,21367,24741,85248,2,147,0,247,-0.012,5.497,5.437,4.237,-0.027,0.010,-0.044,0.002,0.073,0.604,0.537,,186,17,7,0
2020-04-05,MUS,"mfe,fr,en",319,73,15,231,277,12,9,40,11,8,35,26879,6854,103857,26386,6361,86785,3,116,2,198,0.023,5.533,5.427,4.276,0.001,-0.033,-0.039,0.013,0.072,0.203,0.194,,196,10,7,0
2020-04-06,MUS,"mfe,fr,en",340,94,17,229,289,21,12,43,17,12,33,37247,31855,100285,33934,31855,88764,3,125,0,212,0.004,5.502,5.436,4.319,-0.079,-0.048,-0.041,0.007,0.071,0.461,0.484,,227,31,7,0
2020-04-07,MUS,"mfe,fr,en",357,88,20,249,326,26,5,49,23,5,42,68366,12120,130567,67843,12120,124697,3,165,0,189,0.042,5.610,5.470,4.268,-0.024,-0.018,-0.036,0.001,0.069,0.151,0.152,,244,17,7,0
2020-04-08,MUS,"mfe,fr,en",359,103,19,237,323,18,10,58,18,9,53,31820,37241,80894,31820,37028,77014,7,158,1,193,-0.042,5.455,5.421,4.280,-0.029,-0.047,-0.039,0.017,0.068,0.539,0.538,,268,24,7,0
2020-04-09,MUS,"mfe,fr,en",288,94,7,187,252,21,7,46,20,7,42,47806,25455,73673,44922,25455,72138,5,143,1,139,0.115,5.565,5.482,4.281,-0.043,-0.024,-0.039,-0.012,0.075,0.347,0.362,,273,5,7,0
2020-04-10,MUS,"mfe,fr,en",325,92,18,215,290,20,8,52,18,8,44,50427,19225,117061,49802,19225,109062,1,141,2,181,-0.016,5.419,5.389,4.287,-0.067,-0.024,-0.046,0.006,0.073,0.276,0.279,,314,41,7,0
2020-04-11,MUS,"mfe,fr,en",369,94,19,256,317,25,7,46,19,7,37,41361,7427,114044,31797,7427,109503,2,186,0,181,-0.017,5.533,5.467,4.261,-0.044,-0.050,-0.044,0.012,0.072,0.152,0.189,,318,4,9,2
2020-04-12,MUS,"mfe,fr,en",316,59,21,236,268,16,5,42,14,5,35,37662,2819,78506,20749,2819,69363,1,147,1,167,-0.094,5.463,5.420,4.237,-0.015,-0.007,-0.048,-0.008,0.075,0.070,0.120,,319,1,9,0
2020-04-13,MUS,"mfe,fr,en",283,78,14,191,243,32,7,37,25,7,34,74662,3946,76093,72002,3946,65822,4,147,1,131,0.076,5.531,5.427,4.229,-0.020,-0.049,-0.047,-0.008,0.077,0.050,0.052,,324,5,9,0
2020-04-14,MUS,"mfe,fr,en",360,103,26,231,303,22,7,67,19,6,53,29718,3638,414093,26697,3221,245335,4,156,0,200,0.010,5.496,5.415,4.288,-0.117,-0.010,-0.040,0.009,0.070,0.109,0.108,,324,0,9,0
2020-04-15,MUS,"mfe,fr,en",340,84,14,242,298,19,8,47,16,6,40,25332,24031,158886,17894,21309,127625,5,188,2,145,-0.047,5.530,5.398,4.252,,0.020,-0.035,0.028,0.068,0.487,0.544,,324,0,9,0
2020-04-16,MUS,"mfe,fr,en",293,99,14,180,250,26,9,48,23,8,44,59554,48807,112570,58655,46352,86282,1,147,2,143,-0.136,5.367,5.315,4.285,-0.043,0.043,-0.043,0.009,0.075,0.450,0.441,,324,0,9,0
