datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-05-15,DZA,695,41,26,122,21978,12116,10151641,9,321,8,357,0.099,5.560,5.456,4.244,-0.002,-0.001,-0.045,-0.016,0.076,0.355,,6629,3271,536
2020-05-16,DZA,784,107,9,131,532991,2540,21367441,12,293,2,477,0.032,5.553,5.396,4.347,0.008,-0.012,-0.028,0.016,0.070,0.005,,6821,3409,542
2020-05-17,DZA,828,75,8,133,141650,1162,25643887,19,428,1,380,0.078,5.574,5.529,4.203,0.023,0.050,-0.048,0.012,0.078,0.008,,7019,3507,548
2020-05-18,DZA,755,40,8,111,33895,145185,20438884,7,277,6,465,0.083,5.552,5.551,4.265,-0.005,-0.026,-0.047,0.009,0.079,0.811,,7201,3625,555
2020-05-19,DZA,783,50,7,104,13707,1920,10838859,19,325,2,437,-0.033,5.323,5.318,4.379,-0.044,-0.028,-0.049,-0.004,0.078,0.123,,7377,3746,561
2020-05-20,DZA,686,61,10,109,104472,1449,14743068,13,347,2,324,0.068,5.630,5.497,4.254,-0.042,-0.028,-0.034,0.000,0.073,0.014,,7542,3968,568
2020-05-21,DZA,673,60,10,110,393762,149743,7916131,8,250,6,409,0.030,5.532,5.426,4.284,-0.048,-0.019,-0.044,0.015,0.077,0.276,,7728,4062,575
2020-05-22,DZA,703,57,14,89,75399,43535,5672376,5,368,1,329,0.042,5.552,5.429,4.258,0.009,0.010,-0.034,0.008,0.078,0.366,,7918,4256,582
2020-05-23,DZA,630,45,4,94,299800,733,16269198,4,358,2,266,0.008,5.383,5.328,4.264,-0.002,-0.048,-0.050,0.011,0.079,0.002,,8113,4426,592
2020-05-24,DZA,758,147,13,85,400531,1766,15646367,10,363,1,384,0.147,5.675,5.585,4.344,-0.047,-0.008,-0.042,0.027,0.074,0.004,,8306,4784,600
2020-05-25,DZA,711,80,14,114,80199,5864,8615038,9,354,1,347,0.043,5.454,5.364,4.292,-0.015,-0.021,-0.040,0.009,0.073,0.068,,8503,4747,609
2020-05-26,DZA,615,42,8,136,87478,1936,14413386,8,300,0,307,0.024,5.357,5.371,4.270,-0.040,0.012,-0.038,0.014,0.076,0.022,,8697,4918,617
2020-05-27,DZA,671,44,10,116,103310,14099,25502436,6,232,3,430,0.060,5.456,5.379,4.307,-0.025,-0.021,-0.048,0.010,0.081,0.120,,8857,5129,623
2020-05-28,DZA,661,40,10,94,68716,1609,15748728,11,214,3,433,0.006,5.408,5.318,4.278,-0.045,-0.033,-0.039,0.012,0.073,0.023,,8997,5277,630
2020-05-29,DZA,739,94,5,93,323889,498,10738959,9,341,4,385,-0.063,5.230,5.260,4.332,-0.063,-0.041,-0.041,-0.001,0.075,0.002,,9134,5422,638
2020-05-30,DZA,668,52,6,93,162782,1280,24240769,7,314,0,347,-0.065,5.267,5.299,4.267,-0.029,-0.021,-0.038,0.007,0.076,0.008,,9267,5549,646
