datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-03-08,LSO,"en,st",157,34,6,117,119,2,2,4,2,2,2,250,2907,944,250,2907,681,0,39,0,118,-0.092,5.591,5.451,4.273,-0.041,0.002,-0.043,-0.001,0.069,0.921,0.921,,,,,
2020-03-09,LSO,"en,st",158,38,4,116,120,12,1,20,9,1,17,20979,889,30550,15388,889,27523,0,92,0,66,0.046,5.554,5.362,4.212,-0.041,0.028,-0.045,0.003,0.074,0.041,0.055,,,,,
2020-03-10,LSO,"en,st",168,37,3,128,126,3,0,16,2,0,13,2674,0,26036,2206,0,25469,0,51,0,117,-0.045,5.482,5.371,4.398,,-0.066,-0.024,0.003,0.051,0.000,0.000,,,,,
2020-03-11,LSO,"en,st",191,29,9,153,150,11,4,27,10,2,26,15526,6479,56039,13497,5459,50786,0,77,0,114,0.126,5.403,5.350,4.193,-0.022,,-0.032,0.017,0.068,0.294,0.288,,,,,
2020-03-12,LSO,"en,st",169,33,8,128,131,4,1,13,4,1,10,4730,201,12621,4730,201,8627,0,57,2,110,0.022,5.550,5.523,4.224,-0.051,-0.031,-0.046,-0.024,0.073,0.041,0.041,,,,,
2020-03-13,LSO,"en,st",164,31,3,130,127,3,0,12,2,0,8,2396,0,9922,1489,0,8870,0,73,0,91,0.057,5.490,5.455,4.190,-0.063,-0.032,-0.038,0.013,0.063,0.000,0.000,,,,,
2020-03-14,LSO,"en,st",137,27,4,106,99,3,0,11,2,0,8,8264,0,15583,4688,0,11480,0,66,0,71,0.076,5.559,5.548,4.353,-0.045,-0.049,-0.050,-0.045,0.071,0.000,0.000,,,,,
2020-03-15,LSO,"en,st",133,15,2,116,100,0,0,7,0,0,5,0,0,9477,0,0,7264,0,56,0,77,0.103,5.643,5.493,4.370,-0.002,-0.049,-0.046,-0.007,0.070,,,,,,,
2020-03-16,LSO,"en,st",157,26,6,125,109,10,1,7,6,0,6,8948,70,9407,8068,0,9237,0,77,0,80,0.031,5.669,5.595,4.214,-0.043,-0.022,-0.044,-0.021,0.071,0.008,0.000,,,,,
2020-03-17,LSO,"en,st",172,41,3,128,132,6,0,15,4,0,13,4912,0,18481,3869,0,16541,0,48,0,124,-0.049,5.639,5.487,4.380,0.008,0.022,-0.043,0.028,0.073,0.000,0.000,,,,,
2020-03-18,LSO,"en,st",187,43,10,134,150,4,1,16,4,0,15,11182,40,35206,11182,0,34265,1,61,0,125,0.064,5.460,5.423,4.273,-0.024,-0.034,-0.048,-0.002,0.076,0.004,0.000,,,,,
2020-03-19,LSO,"en,st",148,21,5,122,120,2,1,13,2,1,11,44,881,17983,44,881,16930,0,47,0,101,-0.049,5.296,5.280,4.337,-0.084,-0.065,-0.047,-0.012,0.080,0.952,0.952,,,,,
2020-03-20,LSO,"en,st",146,31,7,108,116,6,4,8,5,4,7,5526,9871,10837,5227,9871,4425,0,53,1,92,0.028,5.519,5.413,4.286,-0.034,-0.016,-0.039,0.008,0.070,0.641,0.654,,,,,
2020-03-21,LSO,"en,st",142,25,1,116,108,2,1,8,0,1,6,1200,215,12214,0,215,8602,0,39,0,103,0.023,5.385,5.346,4.284,-0.042,,-0.030,0.017,0.068,0.152,1.000,,,,,
2020-03-22,LSO,"en,st",191,40,3,148,149,2,2,10,1,2,7,1390,1506,14162,926,1506,9507,0,56,0,135,0.032,5.490,5.397,4.152,-0.049,-0.045,-0.043,0.013,0.067,0.520,0.619,,,,,
2020-03-23,LSO,"en,st",203,44,4,155,164,3,3,8,3,3,7,2263,867,7974,2263,867,7697,0,82,0,121,0.123,5.542,5.502,4.257,0.028,-0.055,-0.039,0.021,0.071,0.277,0.277,,,,,
2020-03-24,LSO,"en,st",164,34,9,121,123,2,2,10,2,1,7,21112,1947,19562,21112,878,17922,0,55,0,109,0.144,5.711,5.618,4.085,-0.002,-0.013,-0.040,0.007,0.072,0.084,0.040,,,,,
2020-03-25,LSO,"en,st",212,60,10,142,157,6,1,24,5,1,19,3756,274,31705,3291,274,23076,0,61,0,151,0.082,5.617,5.473,4.269,-0.015,-0.011,-0.036,0.017,0.070,0.068,0.077,,,,,
2020-03-26,LSO,"en,st",177,48,6,123,142,3,2,17,3,1,12,1760,1960,49080,1760,1076,29501,0,58,0,119,-0.022,5.508,5.467,4.373,0.003,,-0.041,0.018,0.069,0.527,0.379,,,,,
2020-03-27,LSO,"en,st",208,47,13,148,168,7,2,21,3,1,18,5926,3488,49193,1447,885,42889,0,72,0,136,0.020,5.567,5.475,4.246,-0.048,-0.051,-0.047,-0.001,0.069,0.371,0.380,,,,,
2020-03-28,LSO,"en,st",186,35,8,143,157,8,1,12,7,0,9,6317,474,16179,3394,0,14483,0,79,1,106,0.059,5.590,5.506,4.218,-0.053,-0.026,-0.029,0.022,0.070,0.070,0.000,,,,,
2020-03-29,LSO,"en,st",144,32,4,108,118,5,0,11,4,0,11,5271,0,12776,4387,0,12776,0,59,0,85,0.112,5.583,5.520,4.121,-0.029,-0.027,-0.037,0.013,0.068,0.000,0.000,,,,,
2020-03-30,LSO,"en,st",175,35,8,132,128,4,1,16,3,1,12,1465,881,25060,988,881,21674,0,52,0,123,0.025,5.399,5.438,4.272,-0.047,-0.054,-0.054,-0.038,0.078,0.376,0.471,,,,,
2020-03-31,LSO,"en,st",147,32,11,104,119,5,1,19,4,1,15,8606,1360,20424,8445,1360,11420,0,68,0,79,0.073,5.443,5.440,4.293,-0.003,,-0.037,0.017,0.071,0.136,0.139,,,,,
2020-04-01,LSO,"en,st",173,46,9,118,128,0,3,10,0,3,7,0,1978,15140,0,1978,6081,0,80,0,93,0.030,5.476,5.397,4.186,0.023,-0.049,-0.042,0.007,0.069,1.000,1.000,,,,,
2020-04-02,LSO,"en,st",150,35,10,105,114,4,1,7,3,1,5,6947,884,10005,6695,884,7015,0,58,0,92,0.029,5.476,5.388,4.248,0.044,0.058,-0.038,0.018,0.068,0.113,0.117,,,,,
2020-04-03,LSO,"en,st",147,46,5,96,113,4,1,7,4,1,6,986,219,4947,986,219,4911,0,58,0,89,-0.059,5.495,5.366,4.311,0.047,0.049,-0.031,0.021,0.062,0.182,0.182,,,,,
2020-04-04,LSO,"en,st",205,61,10,134,169,9,2,16,8,2,12,11530,1766,32571,11054,1766,20098,0,76,0,129,0.015,5.434,5.447,4.301,-0.026,-0.032,-0.033,0.002,0.071,0.133,0.138,,,,,
2020-04-05,LSO,"en,st",189,44,8,137,146,9,3,11,5,2,6,24384,18637,23963,21098,1764,15478,0,56,0,133,0.059,5.665,5.525,4.328,,,-0.039,0.033,0.064,0.433,0.077,,,,,
2020-04-06,LSO,"en,st",137,38,6,93,111,7,3,11,5,3,7,3834,674,11364,2229,674,7991,1,58,0,78,0.131,5.781,5.622,4.206,-0.048,-0.032,-0.036,0.008,0.062,0.150,0.232,,,,,
2020-04-07,LSO,"en,st",128,37,7,84,110,10,2,10,8,1,8,22227,1020,32802,20824,881,32141,0,61,0,67,0.082,5.468,5.424,4.320,-0.044,-0.027,-0.044,-0.014,0.071,0.044,0.041,,,,,
2020-04-08,LSO,"en,st",137,32,8,97,112,13,2,11,11,1,8,15975,219,22476,12335,141,13192,0,37,0,100,0.076,5.559,5.467,4.268,0.041,0.053,-0.026,0.022,0.059,0.014,0.011,,,,,
2020-04-09,LSO,"en,st",139,41,8,90,111,4,0,11,2,0,8,745,0,58963,413,0,28210,0,43,0,96,-0.100,5.395,5.393,4.268,-0.110,-0.070,-0.041,0.002,0.073,0.000,0.000,,,,,
2020-04-10,LSO,"en,st",172,50,7,115,144,6,2,18,2,2,10,22344,19824,17935,19381,19824,8911,0,54,0,118,0.063,5.648,5.452,4.070,-0.042,0.015,-0.037,0.012,0.065,0.470,0.506,,,,,
2020-04-11,LSO,"en,st",123,31,5,87,101,3,2,5,3,2,3,6040,1152,2167,6040,1152,101,0,37,0,86,0.064,5.558,5.495,4.222,-0.062,-0.049,-0.046,-0.001,0.067,0.160,0.160,,,,,
