datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-11,848,38,17,72,92496,19159,275560,,2,330,16,500,0.02324,5.41464,4.23764,5.43052,-0.01435,-0.03863,-0.01464,0.03727,-0.0056,1,37,0,9,8,0,0,27,4,19,0,0,
2020-03-12,873,38,8,84,45738,4262,1146230,,6,351,10,506,0.03672,5.39957,4.30793,5.46997,-0.0398,-0.03806,-0.04669,0.0761,-0.04329,0,38,0,0,8,0,0,25,5,19,0,0,
2020-03-13,913,38,12,85,53225,2597,916596,,13,361,5,534,0.02126,5.46904,4.26124,5.48146,-0.01305,-0.02827,0.00452,0.01973,0.01096,2,36,0,0,6,5,0,39,2,32,1,0,
2020-03-14,777,34,4,53,100520,562,195803,,6,353,1,417,0.0783,5.42028,4.25045,5.52048,-0.03218,-0.03999,-0.03805,0.06863,-0.06536,1,33,0,0,4,0,0,21,5,38,1,0,
2020-03-15,805,26,4,42,38916,17816,188770,,9,311,4,481,0.06758,5.37446,4.30919,5.4475,-0.04829,-0.06427,-0.04388,0.06983,-0.07958,1,25,0,0,4,0,0,11,6,49,1,0,
2020-03-16,820,18,14,69,31111,189236,694696,,15,312,10,483,0.0338,5.51316,4.28628,5.54022,-0.00641,-0.0445,0.00452,0.00813,0.00346,0,18,0,0,11,1,0,19,7,57,2,0,
2020-03-17,805,26,12,63,47134,7981,491645,,16,325,8,456,-0.02785,5.41993,4.29016,5.45623,0.00104,-0.05351,0.00878,0.01977,-0.00592,1,25,0,1,10,1,0,17,2,65,4,0,
2020-03-18,801,26,6,62,47339,2466,392706,,15,286,5,495,0.00299,5.38517,4.28718,5.41418,-0.03255,-0.05953,-0.02465,0.06787,-0.02671,0,26,0,0,6,0,0,27,7,81,4,0,
2020-03-19,820,26,11,79,40733,5559,1354352,,21,305,1,493,0.02586,5.32222,4.31137,5.38192,-0.06069,-0.07391,-0.05934,0.08881,-0.10039,1,25,0,0,9,2,0,27,4,105,5,1,
2020-03-20,743,28,11,52,27994,10609,152337,,3,283,15,442,0.05464,5.37549,4.32863,5.44465,-0.01558,-0.05142,0.02511,0.03331,-0.01726,1,27,0,0,8,2,0,14,5,128,5,1,
2020-03-21,694,22,18,46,29311,23366,95445,,3,269,7,415,0.01043,5.35549,4.28528,5.40294,-0.01218,-0.04469,0.02389,0.06285,-0.03954,2,20,0,1,16,1,0,12,4,206,5,1,
2020-03-22,962,19,13,63,38903,8259,139976,,13,390,7,552,0.01636,5.31567,4.31254,5.40944,-0.00783,-0.04013,0.03072,0.06908,-0.00017,1,18,0,1,10,1,0,12,6,254,5,1,
2020-03-23,716,31,11,67,39657,10121,234793,,10,275,2,429,0.03641,5.39637,4.31688,5.49979,-0.02605,-0.0684,0.01004,0.04148,-0.03217,1,30,0,0,7,1,0,16,6,315,5,1,
2020-03-24,695,28,3,97,31464,872,742100,,16,264,2,413,-0.00033,5.37538,4.23523,5.39607,-0.0549,-0.05452,-0.05232,0.08547,-0.06376,0,28,0,0,2,1,0,16,11,382,5,1,
2020-03-25,736,37,10,77,90091,23821,225703,,9,308,10,409,0.11376,5.42735,4.28039,5.52031,-0.00927,-0.04367,-0.00963,0.05408,-0.00043,2,35,0,0,10,0,0,25,8,442,22,1,
2020-03-26,741,37,10,72,113837,7315,514525,,26,267,2,446,0.0317,5.39655,4.2751,5.46234,-0.00241,-0.03433,-0.03379,0.06243,0.02209,1,36,0,0,6,4,0,18,12,495,22,3,
2020-03-27,717,33,10,72,73057,21274,706332,,18,311,0,388,0.00238,5.44688,4.28975,5.51956,-0.04859,-0.03578,-0.0576,0.08383,-0.04525,1,32,0,1,8,1,0,19,6,586,37,3,
2020-03-28,769,43,16,78,129110,21072,324537,,10,317,9,433,0.0444,5.38375,4.31,5.43116,-0.01489,-0.04533,0.00449,0.02148,-0.04167,1,42,0,0,12,4,0,28,13,657,45,5,
2020-03-29,740,28,14,78,37112,25752,208419,,4,277,10,449,0.01409,5.39158,4.2851,5.4787,-0.04609,-0.04877,-0.05934,0.08042,-0.04186,1,27,0,0,7,7,0,18,8,713,52,6,
2020-03-30,675,29,13,74,64259,6683,892398,,6,311,13,345,-0.02594,5.39842,4.27032,5.42214,-0.04609,-0.04877,-0.05934,0.09513,-0.04186,1,28,0,1,5,4,0,23,5,790,67,6,
2020-03-31,662,27,16,85,34629,38299,641088,,9,247,12,394,0.0003,5.39984,4.25556,5.46545,-0.02236,-0.03831,-0.01765,0.04635,-0.02853,0,27,0,0,9,6,0,21,5,867,67,6,
2020-04-01,758,24,26,55,84357,30943,634807,,3,303,21,431,-0.01051,5.37058,4.27812,5.35629,0.03299,-0.04451,0.02581,0.02272,0.00404,0,24,0,3,12,9,0,14,2,963,73,6,
2020-04-02,649,38,14,57,45878,16572,576202,,20,248,8,373,0.01238,5.39694,4.29259,5.44752,,,,,,2,36,0,0,12,2,0,12,2,1011,88,7,
2020-04-03,757,33,26,93,46348,10335,408293,,25,259,11,462,0.00409,5.33844,4.29341,5.34048,-0.01739,-0.04711,-0.0073,0.04332,-0.01058,1,32,0,0,17,5,0,27,12,1079,92,8,
2020-04-04,662,35,23,72,66570,30793,164017,,9,256,10,387,-0.03725,5.33348,4.2228,5.39665,-0.02007,-0.0445,-0.01378,0.02698,0.00346,1,34,0,3,14,4,0,18,6,1126,119,12,
2020-04-05,630,31,15,67,103638,7312,510220,,9,285,2,334,0.01879,5.46535,4.27534,5.51428,-0.03921,-0.07885,-0.01676,0.04981,-0.08636,0,31,0,5,7,3,0,23,6,1182,125,15,
2020-04-06,615,34,16,71,56136,15117,420828,,9,283,18,305,-0.01085,5.43087,4.25323,5.47386,0.00704,-0.03953,-0.01331,0.04966,0.04879,1,33,0,4,5,6,0,13,8,1222,130,16,
2020-04-07,656,40,8,71,74285,1691,377868,,26,268,9,353,0.04448,5.44907,4.28563,5.48084,-0.04609,-0.04877,-0.05934,0.08042,-0.04186,0,40,0,0,3,3,0,23,4,1282,167,18,
2020-04-08,661,31,20,77,91063,18494,1689370,,36,269,3,353,0.02152,5.41482,4.23766,5.47053,-0.01002,-0.03858,-0.00654,0.05991,-0.00582,1,30,0,0,7,12,0,12,7,1343,179,19,
2020-04-09,619,27,9,81,42833,1088,776512,,30,213,0,376,0.02147,5.39904,4.28518,5.42023,0.02095,-0.0271,0.06839,-0.02869,0.03354,2,25,0,0,7,2,0,18,8,1407,219,20,
2020-04-10,657,29,14,91,106707,10251,858674,,19,250,10,378,0.02471,5.38391,4.25782,5.46241,0.0134,-0.04913,0.0173,0.01904,-0.0407,0,29,0,1,10,2,0,22,7,1495,231,21,
2020-04-11,644,30,7,77,59599,2858,121267,,14,275,3,352,-0.04131,5.33299,4.22161,5.39596,-0.01691,-0.04418,-0.00975,0.03674,0.00095,2,28,0,1,2,3,0,24,4,1534,323,21,
2020-04-12,587,26,20,67,32224,8809,110227,,4,273,5,305,-0.04693,5.35484,4.31537,5.42062,0.00473,-0.02699,0.03534,0.00568,0.01466,3,23,0,1,8,10,0,18,4,1600,373,23,
2020-04-13,604,34,14,72,66185,11791,661289,,7,226,13,358,-0.00873,5.44724,4.25447,5.52325,0.0226,-0.04467,0.05349,0.00275,0.00404,0,34,1,0,7,4,0,17,9,1650,400,25,
2020-04-14,676,25,17,81,18256,19021,810151,,21,260,5,390,-0.00892,5.37378,4.26173,5.40419,,,,,,1,24,1,0,10,4,0,18,9,1704,415,31,
